L1,L2,m1,m2,dd1,st,pr
1.701000e+01,8.100000e-01,5,105,9.725228e-01,6.260000e+00,1.553551e-01
1.701000e+01,8.100000e-01,5,110,9.745215e-01,6.240000e+00,1.561733e-01
1.701000e+01,8.100000e-01,5,115,9.789843e-01,6.160000e+00,1.589260e-01
1.701000e+01,8.100000e-01,5,120,9.637198e-01,6.290000e+00,1.532146e-01
1.701000e+01,8.100000e-01,5,125,9.752923e-01,6.190000e+00,1.575593e-01
1.701000e+01,8.100000e-01,5,130,9.714848e-01,6.290000e+00,1.544491e-01
1.701000e+01,8.100000e-01,5,135,9.756661e-01,6.140000e+00,1.589033e-01
1.701000e+01,8.100000e-01,5,140,9.809365e-01,6.230000e+00,1.574537e-01
1.701000e+01,8.100000e-01,5,145,9.704795e-01,6.350000e+00,1.528314e-01
1.701000e+01,8.100000e-01,5,150,9.776631e-01,6.100000e+00,1.602726e-01
1.701000e+01,8.100000e-01,5,155,9.727643e-01,6.220000e+00,1.563930e-01
1.701000e+01,8.100000e-01,5,160,9.742493e-01,6.140000e+00,1.586725e-01
1.701000e+01,8.100000e-01,5,165,9.715214e-01,6.130000e+00,1.584864e-01
1.701000e+01,8.100000e-01,5,170,9.721648e-01,6.280000e+00,1.548033e-01
1.701000e+01,8.100000e-01,5,175,9.692080e-01,6.150000e+00,1.575948e-01
1.701000e+01,8.100000e-01,5,180,9.763194e-01,6.270000e+00,1.557128e-01
1.701000e+01,8.100000e-01,5,185,9.712407e-01,6.230000e+00,1.558974e-01
1.701000e+01,8.100000e-01,5,190,9.741205e-01,6.170000e+00,1.578801e-01
1.701000e+01,8.100000e-01,5,195,9.782245e-01,6.180000e+00,1.582887e-01
1.701000e+01,8.100000e-01,5,200,9.759959e-01,6.300000e+00,1.549200e-01
1.701000e+01,8.100000e-01,5,205,9.702694e-01,6.100000e+00,1.590606e-01
1.701000e+01,8.100000e-01,5,210,9.739403e-01,6.230000e+00,1.563307e-01
1.701000e+01,8.100000e-01,5,215,9.714208e-01,6.290000e+00,1.544389e-01
1.701000e+01,8.100000e-01,5,220,9.727808e-01,6.100000e+00,1.594723e-01
1.701000e+01,8.100000e-01,5,225,9.764362e-01,6.240000e+00,1.564802e-01
1.701000e+01,8.100000e-01,5,230,9.758515e-01,6.240000e+00,1.563865e-01
1.701000e+01,8.100000e-01,5,235,9.718418e-01,6.160000e+00,1.577665e-01
1.701000e+01,8.100000e-01,5,240,9.728690e-01,6.120000e+00,1.589655e-01
1.701000e+01,8.100000e-01,5,245,9.774500e-01,6.300000e+00,1.551508e-01
1.701000e+01,8.100000e-01,5,250,9.737681e-01,6.150000e+00,1.583363e-01
1.701000e+01,8.100000e-01,5,255,9.771351e-01,6.150000e+00,1.588838e-01
1.701000e+01,8.100000e-01,5,260,9.756817e-01,6.260000e+00,1.558597e-01
1.701000e+01,8.100000e-01,5,265,9.719689e-01,6.240000e+00,1.557642e-01
1.701000e+01,8.100000e-01,5,270,9.695101e-01,6.160000e+00,1.573880e-01
1.701000e+01,8.100000e-01,5,275,9.730338e-01,6.150000e+00,1.582169e-01
1.701000e+01,8.100000e-01,5,280,9.766097e-01,6.300000e+00,1.550174e-01
1.701000e+01,8.100000e-01,5,285,9.697536e-01,6.120000e+00,1.584565e-01
1.701000e+01,8.100000e-01,5,290,9.686041e-01,6.140000e+00,1.577531e-01
1.701000e+01,8.100000e-01,5,295,9.728464e-01,6.270000e+00,1.551589e-01
1.701000e+01,8.100000e-01,5,300,9.756539e-01,6.250000e+00,1.561046e-01
1.701000e+01,8.100000e-01,5,305,9.748759e-01,6.120000e+00,1.592934e-01
1.701000e+01,8.100000e-01,5,310,9.705293e-01,6.210000e+00,1.562849e-01
1.701000e+01,8.100000e-01,5,315,9.760201e-01,6.210000e+00,1.571691e-01
1.701000e+01,8.100000e-01,5,320,9.728527e-01,6.330000e+00,1.536892e-01
1.701000e+01,8.100000e-01,5,325,9.721928e-01,6.150000e+00,1.580801e-01
1.701000e+01,8.100000e-01,5,330,9.754602e-01,6.180000e+00,1.578415e-01
1.701000e+01,8.100000e-01,5,335,9.796284e-01,6.270000e+00,1.562406e-01
1.701000e+01,8.100000e-01,5,340,9.747293e-01,6.230000e+00,1.564574e-01
1.701000e+01,8.100000e-01,5,345,9.696023e-01,6.140000e+00,1.579157e-01
1.701000e+01,8.100000e-01,5,350,9.758913e-01,6.230000e+00,1.566439e-01
1.701000e+01,8.100000e-01,5,355,9.752046e-01,6.230000e+00,1.565336e-01
1.701000e+01,8.100000e-01,5,360,9.764478e-01,6.320000e+00,1.545012e-01
1.701000e+01,8.100000e-01,5,365,9.714365e-01,6.200000e+00,1.566833e-01
1.701000e+01,8.100000e-01,5,370,9.772782e-01,6.170000e+00,1.583919e-01
1.701000e+01,8.100000e-01,5,375,9.772793e-01,6.270000e+00,1.558659e-01
1.701000e+01,8.100000e-01,5,380,9.788576e-01,6.260000e+00,1.563670e-01
1.701000e+01,8.100000e-01,5,385,9.746832e-01,6.140000e+00,1.587432e-01
1.701000e+01,8.100000e-01,5,390,9.766765e-01,6.190000e+00,1.577830e-01
1.701000e+01,8.100000e-01,5,395,9.793795e-01,6.250000e+00,1.567007e-01
1.701000e+01,8.100000e-01,5,400,9.803897e-01,6.280000e+00,1.561130e-01
1.701000e+01,8.100000e-01,5,405,9.728712e-01,6.190000e+00,1.571682e-01
1.701000e+01,8.100000e-01,5,410,9.754435e-01,6.200000e+00,1.573296e-01
1.701000e+01,8.100000e-01,5,415,9.725589e-01,6.200000e+00,1.568643e-01
1.701000e+01,8.100000e-01,5,420,9.758268e-01,6.300000e+00,1.548931e-01
1.701000e+01,8.100000e-01,5,425,9.711041e-01,6.260000e+00,1.551285e-01
1.701000e+01,8.100000e-01,5,430,9.735060e-01,6.130000e+00,1.588101e-01
1.701000e+01,8.100000e-01,5,435,9.744897e-01,6.210000e+00,1.569227e-01
1.701000e+01,8.100000e-01,5,440,9.752186e-01,6.220000e+00,1.567876e-01
1.701000e+01,8.100000e-01,5,445,9.743915e-01,6.280000e+00,1.551579e-01
1.701000e+01,8.100000e-01,5,450,9.736063e-01,6.170000e+00,1.577968e-01
1.701000e+01,8.100000e-01,5,455,9.786049e-01,6.220000e+00,1.573320e-01
1.701000e+01,8.100000e-01,5,460,9.751979e-01,6.210000e+00,1.570367e-01
1.701000e+01,8.100000e-01,5,465,9.779530e-01,6.310000e+00,1.549846e-01
1.701000e+01,8.100000e-01,5,470,9.750395e-01,6.290000e+00,1.550142e-01
1.701000e+01,8.100000e-01,5,475,9.759569e-01,6.150000e+00,1.586922e-01
1.701000e+01,8.100000e-01,5,480,9.796293e-01,6.180000e+00,1.585161e-01
1.701000e+01,8.100000e-01,5,485,9.788561e-01,6.250000e+00,1.566170e-01
1.701000e+01,8.100000e-01,5,490,9.753425e-01,6.230000e+00,1.565558e-01
1.701000e+01,8.100000e-01,5,495,9.741146e-01,6.170000e+00,1.578792e-01
1.701000e+01,8.100000e-01,5,500,9.739934e-01,6.180000e+00,1.576041e-01
1.782000e+01,8.100000e-01,5,5,1.011984e+00,6.250000e+00,1.619175e-01
1.782000e+01,8.100000e-01,5,10,1.013073e+00,6.240000e+00,1.623515e-01
1.782000e+01,8.100000e-01,5,15,1.020303e+00,6.370000e+00,1.601732e-01
1.782000e+01,8.100000e-01,5,20,1.017424e+00,6.300000e+00,1.614959e-01
1.782000e+01,8.100000e-01,5,25,1.013951e+00,6.450000e+00,1.572017e-01
1.782000e+01,8.100000e-01,5,30,1.023768e+00,6.310000e+00,1.622453e-01
1.782000e+01,8.100000e-01,5,35,1.012428e+00,6.260000e+00,1.617297e-01
1.782000e+01,8.100000e-01,5,40,1.011603e+00,6.380000e+00,1.585585e-01
1.782000e+01,8.100000e-01,5,45,1.018111e+00,6.220000e+00,1.636834e-01
1.782000e+01,8.100000e-01,5,50,1.016705e+00,6.100000e+00,1.666729e-01
1.782000e+01,8.100000e-01,5,55,1.024890e+00,6.440000e+00,1.591445e-01
1.782000e+01,8.100000e-01,5,60,1.018777e+00,6.370000e+00,1.599336e-01
1.782000e+01,8.100000e-01,5,65,1.006746e+00,6.330000e+00,1.590436e-01
1.782000e+01,8.100000e-01,5,70,1.023515e+00,6.420000e+00,1.594260e-01
1.782000e+01,8.100000e-01,5,75,1.014355e+00,6.230000e+00,1.628178e-01
1.782000e+01,8.100000e-01,5,80,1.021290e+00,6.360000e+00,1.605802e-01
1.782000e+01,8.100000e-01,5,85,1.014945e+00,6.300000e+00,1.611023e-01
1.782000e+01,8.100000e-01,5,90,1.027210e+00,6.450000e+00,1.592573e-01
1.782000e+01,8.100000e-01,5,95,1.015260e+00,6.130000e+00,1.656215e-01
1.782000e+01,8.100000e-01,5,100,1.023156e+00,6.390000e+00,1.601183e-01
1.782000e+01,8.100000e-01,5,105,1.014188e+00,6.340000e+00,1.599666e-01
1.782000e+01,8.100000e-01,5,110,1.023665e+00,6.300000e+00,1.624865e-01
1.782000e+01,8.100000e-01,5,115,1.014488e+00,6.430000e+00,1.577742e-01
1.782000e+01,8.100000e-01,5,120,1.021924e+00,6.360000e+00,1.606799e-01
1.782000e+01,8.100000e-01,5,125,1.013903e+00,6.430000e+00,1.576833e-01
1.782000e+01,8.100000e-01,5,130,1.021001e+00,6.310000e+00,1.618069e-01
1.782000e+01,8.100000e-01,5,135,1.028996e+00,6.370000e+00,1.615378e-01
1.782000e+01,8.100000e-01,5,140,1.013939e+00,6.300000e+00,1.609426e-01
1.782000e+01,8.100000e-01,5,145,1.023953e+00,6.410000e+00,1.597431e-01
1.782000e+01,8.100000e-01,5,150,1.016364e+00,6.330000e+00,1.605631e-01
1.782000e+01,8.100000e-01,5,155,1.017139e+00,6.290000e+00,1.617074e-01
1.782000e+01,8.100000e-01,5,160,1.019667e+00,6.370000e+00,1.600733e-01
1.782000e+01,8.100000e-01,5,165,1.018334e+00,6.420000e+00,1.586190e-01
1.782000e+01,8.100000e-01,5,170,1.016270e+00,6.270000e+00,1.620845e-01
1.782000e+01,8.100000e-01,5,175,1.022700e+00,6.410000e+00,1.595475e-01
1.782000e+01,8.100000e-01,5,180,1.017240e+00,6.210000e+00,1.638068e-01
1.782000e+01,8.100000e-01,5,185,1.025535e+00,6.350000e+00,1.615015e-01
1.782000e+01,8.100000e-01,5,190,1.021552e+00,6.450000e+00,1.583802e-01
1.782000e+01,8.100000e-01,5,195,1.016468e+00,6.270000e+00,1.621161e-01
1.782000e+01,8.100000e-01,5,200,1.020782e+00,6.330000e+00,1.612609e-01
1.782000e+01,8.100000e-01,5,205,1.015306e+00,6.440000e+00,1.576562e-01
1.782000e+01,8.100000e-01,5,210,1.017555e+00,6.220000e+00,1.635941e-01
1.782000e+01,8.100000e-01,5,215,1.015330e+00,6.390000e+00,1.588936e-01
1.782000e+01,8.100000e-01,5,220,1.018589e+00,6.450000e+00,1.579208e-01
1.782000e+01,8.100000e-01,5,225,1.017695e+00,6.300000e+00,1.615388e-01
1.782000e+01,8.100000e-01,5,230,1.019058e+00,6.270000e+00,1.625292e-01
1.782000e+01,8.100000e-01,5,235,1.016994e+00,6.450000e+00,1.576735e-01
1.782000e+01,8.100000e-01,5,240,1.019775e+00,6.290000e+00,1.621264e-01
1.782000e+01,8.100000e-01,5,245,1.023077e+00,6.310000e+00,1.621358e-01
1.782000e+01,8.100000e-01,5,250,1.022039e+00,6.390000e+00,1.599436e-01
1.782000e+01,8.100000e-01,5,255,1.014884e+00,6.370000e+00,1.593225e-01
1.782000e+01,8.100000e-01,5,260,1.017215e+00,6.330000e+00,1.606975e-01
1.782000e+01,8.100000e-01,5,265,1.021986e+00,6.320000e+00,1.617067e-01
1.782000e+01,8.100000e-01,5,270,1.021691e+00,6.430000e+00,1.588943e-01
1.782000e+01,8.100000e-01,5,275,1.017092e+00,6.250000e+00,1.627347e-01
1.782000e+01,8.100000e-01,5,280,1.020830e+00,6.340000e+00,1.610143e-01
1.782000e+01,8.100000e-01,5,285,1.020336e+00,6.410000e+00,1.591788e-01
1.782000e+01,8.100000e-01,5,290,1.018557e+00,6.380000e+00,1.596485e-01
1.782000e+01,8.100000e-01,5,295,1.019605e+00,6.330000e+00,1.610750e-01
1.782000e+01,8.100000e-01,5,300,1.024784e+00,6.340000e+00,1.616379e-01
1.782000e+01,8.100000e-01,5,305,1.020637e+00,6.460000e+00,1.579933e-01
1.782000e+01,8.100000e-01,5,310,1.020457e+00,6.310000e+00,1.617206e-01
1.782000e+01,8.100000e-01,5,315,1.024763e+00,6.320000e+00,1.621460e-01
1.782000e+01,8.100000e-01,5,320,1.021270e+00,6.440000e+00,1.585822e-01
1.782000e+01,8.100000e-01,5,325,1.019678e+00,6.400000e+00,1.593246e-01
1.782000e+01,8.100000e-01,5,330,1.013031e+00,6.280000e+00,1.613106e-01
1.782000e+01,8.100000e-01,5,335,1.017893e+00,6.390000e+00,1.592947e-01
1.782000e+01,8.100000e-01,5,340,1.021764e+00,6.370000e+00,1.604025e-01
1.782000e+01,8.100000e-01,5,345,1.020838e+00,6.450000e+00,1.582695e-01
1.782000e+01,8.100000e-01,5,350,1.018169e+00,6.330000e+00,1.608483e-01
1.782000e+01,8.100000e-01,5,355,1.024946e+00,6.300000e+00,1.626899e-01
1.782000e+01,8.100000e-01,5,360,1.025692e+00,6.410000e+00,1.600144e-01
1.782000e+01,8.100000e-01,5,365,1.019938e+00,6.390000e+00,1.596148e-01
1.782000e+01,8.100000e-01,5,370,1.019196e+00,6.300000e+00,1.617771e-01
1.782000e+01,8.100000e-01,5,375,1.022770e+00,6.370000e+00,1.605605e-01
1.782000e+01,8.100000e-01,5,380,1.021649e+00,6.380000e+00,1.601330e-01
1.782000e+01,8.100000e-01,5,385,1.023325e+00,6.420000e+00,1.593965e-01
1.782000e+01,8.100000e-01,5,390,1.019812e+00,6.320000e+00,1.613626e-01
1.782000e+01,8.100000e-01,5,395,1.018504e+00,6.310000e+00,1.614111e-01
1.782000e+01,8.100000e-01,5,400,1.021208e+00,6.420000e+00,1.590666e-01
1.782000e+01,8.100000e-01,5,405,1.023824e+00,6.420000e+00,1.594741e-01
1.782000e+01,8.100000e-01,5,410,1.019466e+00,6.270000e+00,1.625943e-01
1.782000e+01,8.100000e-01,5,415,1.017677e+00,6.330000e+00,1.607705e-01
1.782000e+01,8.100000e-01,5,420,1.021984e+00,6.370000e+00,1.604370e-01
1.782000e+01,8.100000e-01,5,425,1.019861e+00,6.400000e+00,1.593532e-01
1.782000e+01,8.100000e-01,5,430,1.020492e+00,6.400000e+00,1.594519e-01
1.782000e+01,8.100000e-01,5,435,1.018883e+00,6.360000e+00,1.602017e-01
1.782000e+01,8.100000e-01,5,440,1.026114e+00,6.340000e+00,1.618477e-01
1.782000e+01,8.100000e-01,5,445,1.025368e+00,6.450000e+00,1.589718e-01
1.782000e+01,8.100000e-01,5,450,1.018490e+00,6.430000e+00,1.583967e-01
1.782000e+01,8.100000e-01,5,455,1.017675e+00,6.290000e+00,1.617926e-01
1.782000e+01,8.100000e-01,5,460,1.022839e+00,6.370000e+00,1.605713e-01
1.782000e+01,8.100000e-01,5,465,1.020008e+00,6.400000e+00,1.593762e-01
1.782000e+01,8.100000e-01,5,470,1.024023e+00,6.410000e+00,1.597540e-01
1.782000e+01,8.100000e-01,5,475,1.022020e+00,6.310000e+00,1.619683e-01
1.782000e+01,8.100000e-01,5,480,1.022282e+00,6.320000e+00,1.617535e-01
1.782000e+01,8.100000e-01,5,485,1.019092e+00,6.340000e+00,1.607401e-01
1.782000e+01,8.100000e-01,5,490,1.021287e+00,6.410000e+00,1.593272e-01
1.782000e+01,8.100000e-01,5,495,1.018469e+00,6.450000e+00,1.579022e-01
1.782000e+01,8.100000e-01,5,500,1.017707e+00,6.330000e+00,1.607751e-01
1.863000e+01,8.100000e-01,5,5,1.062941e+00,6.410000e+00,1.658255e-01
1.863000e+01,8.100000e-01,5,10,1.059906e+00,6.400000e+00,1.656103e-01
1.863000e+01,8.100000e-01,5,15,1.064034e+00,6.440000e+00,1.652226e-01
1.863000e+01,8.100000e-01,5,20,1.059367e+00,6.690000e+00,1.583509e-01
1.863000e+01,8.100000e-01,5,25,1.058655e+00,6.440000e+00,1.643874e-01
1.863000e+01,8.100000e-01,5,30,1.066704e+00,6.500000e+00,1.641084e-01
1.863000e+01,8.100000e-01,5,35,1.077770e+00,6.400000e+00,1.684015e-01
1.863000e+01,8.100000e-01,5,40,1.059521e+00,6.320000e+00,1.676457e-01
1.863000e+01,8.100000e-01,5,45,1.054455e+00,6.640000e+00,1.588034e-01
1.863000e+01,8.100000e-01,5,50,1.067454e+00,6.500000e+00,1.642237e-01
1.863000e+01,8.100000e-01,5,55,1.059157e+00,6.340000e+00,1.670595e-01
1.863000e+01,8.100000e-01,5,60,1.067150e+00,6.610000e+00,1.614448e-01
1.863000e+01,8.100000e-01,5,65,1.076941e+00,6.390000e+00,1.685354e-01
1.863000e+01,8.100000e-01,5,70,1.062372e+00,6.480000e+00,1.639463e-01
1.863000e+01,8.100000e-01,5,75,1.063612e+00,6.560000e+00,1.621360e-01
1.863000e+01,8.100000e-01,5,80,1.058901e+00,6.460000e+00,1.639165e-01
1.863000e+01,8.100000e-01,5,85,1.074631e+00,6.550000e+00,1.640658e-01
1.863000e+01,8.100000e-01,5,90,1.060539e+00,6.320000e+00,1.678068e-01
1.863000e+01,8.100000e-01,5,95,1.065753e+00,6.510000e+00,1.637101e-01
1.863000e+01,8.100000e-01,5,100,1.062032e+00,6.360000e+00,1.669862e-01
1.863000e+01,8.100000e-01,5,105,1.070009e+00,6.440000e+00,1.661505e-01
1.863000e+01,8.100000e-01,5,110,1.059458e+00,6.570000e+00,1.612570e-01
1.863000e+01,8.100000e-01,5,115,1.065538e+00,6.490000e+00,1.641816e-01
1.863000e+01,8.100000e-01,5,120,1.061327e+00,6.560000e+00,1.617877e-01
1.863000e+01,8.100000e-01,5,125,1.069661e+00,6.510000e+00,1.643104e-01
1.863000e+01,8.100000e-01,5,130,1.072901e+00,6.520000e+00,1.645554e-01
1.863000e+01,8.100000e-01,5,135,1.056799e+00,6.410000e+00,1.648672e-01
1.863000e+01,8.100000e-01,5,140,1.067830e+00,6.570000e+00,1.625312e-01
1.863000e+01,8.100000e-01,5,145,1.064995e+00,6.290000e+00,1.693156e-01
1.863000e+01,8.100000e-01,5,150,1.068749e+00,6.450000e+00,1.656975e-01
1.863000e+01,8.100000e-01,5,155,1.065923e+00,6.530000e+00,1.632347e-01
1.863000e+01,8.100000e-01,5,160,1.062968e+00,6.450000e+00,1.648012e-01
1.863000e+01,8.100000e-01,5,165,1.069701e+00,6.520000e+00,1.640646e-01
1.863000e+01,8.100000e-01,5,170,1.058004e+00,6.360000e+00,1.663528e-01
1.863000e+01,8.100000e-01,5,175,1.070289e+00,6.480000e+00,1.651680e-01
1.863000e+01,8.100000e-01,5,180,1.073309e+00,6.450000e+00,1.664046e-01
1.863000e+01,8.100000e-01,5,185,1.064150e+00,6.580000e+00,1.617249e-01
1.863000e+01,8.100000e-01,5,190,1.064638e+00,6.370000e+00,1.671331e-01
1.863000e+01,8.100000e-01,5,195,1.068718e+00,6.610000e+00,1.616820e-01
1.863000e+01,8.100000e-01,5,200,1.063798e+00,6.370000e+00,1.670012e-01
1.863000e+01,8.100000e-01,5,205,1.066277e+00,6.510000e+00,1.637907e-01
1.863000e+01,8.100000e-01,5,210,1.068449e+00,6.480000e+00,1.648841e-01
1.863000e+01,8.100000e-01,5,215,1.065676e+00,6.440000e+00,1.654776e-01
1.863000e+01,8.100000e-01,5,220,1.062819e+00,6.390000e+00,1.663253e-01
1.863000e+01,8.100000e-01,5,225,1.065498e+00,6.600000e+00,1.614391e-01
1.863000e+01,8.100000e-01,5,230,1.066111e+00,6.430000e+00,1.658026e-01
1.863000e+01,8.100000e-01,5,235,1.069529e+00,6.430000e+00,1.663343e-01
1.863000e+01,8.100000e-01,5,240,1.067580e+00,6.530000e+00,1.634885e-01
1.863000e+01,8.100000e-01,5,245,1.062075e+00,6.510000e+00,1.631452e-01
1.863000e+01,8.100000e-01,5,250,1.062038e+00,6.470000e+00,1.641481e-01
1.863000e+01,8.100000e-01,5,255,1.062981e+00,6.510000e+00,1.632843e-01
1.863000e+01,8.100000e-01,5,260,1.062814e+00,6.570000e+00,1.617678e-01
1.863000e+01,8.100000e-01,5,265,1.066211e+00,6.360000e+00,1.676433e-01
1.863000e+01,8.100000e-01,5,270,1.066586e+00,6.490000e+00,1.643429e-01
1.863000e+01,8.100000e-01,5,275,1.068792e+00,6.530000e+00,1.636741e-01
1.863000e+01,8.100000e-01,5,280,1.062114e+00,6.390000e+00,1.662150e-01
1.863000e+01,8.100000e-01,5,285,1.064872e+00,6.490000e+00,1.640790e-01
1.863000e+01,8.100000e-01,5,290,1.065504e+00,6.490000e+00,1.641763e-01
1.863000e+01,8.100000e-01,5,295,1.067178e+00,6.580000e+00,1.621851e-01
1.863000e+01,8.100000e-01,5,300,1.069400e+00,6.410000e+00,1.668331e-01
1.863000e+01,8.100000e-01,5,305,1.066612e+00,6.510000e+00,1.638421e-01
1.863000e+01,8.100000e-01,5,310,1.063770e+00,6.530000e+00,1.629051e-01
1.863000e+01,8.100000e-01,5,315,1.064113e+00,6.400000e+00,1.662677e-01
1.863000e+01,8.100000e-01,5,320,1.064387e+00,6.470000e+00,1.645111e-01
1.863000e+01,8.100000e-01,5,325,1.063930e+00,6.490000e+00,1.639337e-01
1.863000e+01,8.100000e-01,5,330,1.066406e+00,6.570000e+00,1.623145e-01
1.863000e+01,8.100000e-01,5,335,1.065963e+00,6.460000e+00,1.650098e-01
1.863000e+01,8.100000e-01,5,340,1.068212e+00,6.420000e+00,1.663881e-01
1.863000e+01,8.100000e-01,5,345,1.070450e+00,6.560000e+00,1.631783e-01
1.863000e+01,8.100000e-01,5,350,1.063685e+00,6.530000e+00,1.628921e-01
1.863000e+01,8.100000e-01,5,355,1.065270e+00,6.430000e+00,1.656718e-01
1.863000e+01,8.100000e-01,5,360,1.067714e+00,6.520000e+00,1.637598e-01
1.863000e+01,8.100000e-01,5,365,1.068184e+00,6.530000e+00,1.635811e-01
1.863000e+01,8.100000e-01,5,370,1.067801e+00,6.550000e+00,1.630231e-01
1.863000e+01,8.100000e-01,5,375,1.068108e+00,6.480000e+00,1.648315e-01
1.863000e+01,8.100000e-01,5,380,1.069871e+00,6.460000e+00,1.656148e-01
1.863000e+01,8.100000e-01,5,385,1.069106e+00,6.580000e+00,1.624782e-01
1.863000e+01,8.100000e-01,5,390,1.069630e+00,6.550000e+00,1.633023e-01
1.863000e+01,8.100000e-01,5,395,1.067445e+00,6.420000e+00,1.662687e-01
1.863000e+01,8.100000e-01,5,400,1.062491e+00,6.490000e+00,1.637121e-01
1.863000e+01,8.100000e-01,5,405,1.069047e+00,6.500000e+00,1.644688e-01
1.863000e+01,8.100000e-01,5,410,1.069733e+00,6.570000e+00,1.628209e-01
1.863000e+01,8.100000e-01,5,415,1.064821e+00,6.450000e+00,1.650885e-01
1.863000e+01,8.100000e-01,5,420,1.067802e+00,6.470000e+00,1.650389e-01
1.863000e+01,8.100000e-01,5,425,1.071385e+00,6.530000e+00,1.640712e-01
1.863000e+01,8.100000e-01,5,430,1.061607e+00,6.580000e+00,1.613385e-01
1.863000e+01,8.100000e-01,5,435,1.065724e+00,6.450000e+00,1.652285e-01
1.863000e+01,8.100000e-01,5,440,1.068188e+00,6.440000e+00,1.658677e-01
1.863000e+01,8.100000e-01,5,445,1.069443e+00,6.540000e+00,1.635234e-01
1.863000e+01,8.100000e-01,5,450,1.072618e+00,6.500000e+00,1.650182e-01
1.863000e+01,8.100000e-01,5,455,1.068705e+00,6.540000e+00,1.634106e-01
1.863000e+01,8.100000e-01,5,460,1.064419e+00,6.470000e+00,1.645161e-01
1.863000e+01,8.100000e-01,5,465,1.067470e+00,6.480000e+00,1.647331e-01
1.863000e+01,8.100000e-01,5,470,1.065445e+00,6.540000e+00,1.629121e-01
1.863000e+01,8.100000e-01,5,475,1.064122e+00,6.580000e+00,1.617207e-01
1.863000e+01,8.100000e-01,5,480,1.065063e+00,6.470000e+00,1.646156e-01
1.863000e+01,8.100000e-01,5,485,1.068816e+00,6.470000e+00,1.651957e-01
1.863000e+01,8.100000e-01,5,490,1.069027e+00,6.550000e+00,1.632102e-01
1.863000e+01,8.100000e-01,5,495,1.068280e+00,6.530000e+00,1.635957e-01
1.863000e+01,8.100000e-01,5,500,1.069533e+00,6.440000e+00,1.660766e-01
1.944000e+01,8.100000e-01,5,5,1.102757e+00,6.550000e+00,1.683598e-01
1.944000e+01,8.100000e-01,5,10,1.113212e+00,6.720000e+00,1.656565e-01
1.944000e+01,8.100000e-01,5,15,1.104834e+00,6.680000e+00,1.653942e-01
1.944000e+01,8.100000e-01,5,20,1.101739e+00,6.690000e+00,1.646845e-01
1.944000e+01,8.100000e-01,5,25,1.100389e+00,6.600000e+00,1.667256e-01
1.944000e+01,8.100000e-01,5,30,1.106670e+00,6.720000e+00,1.646830e-01
1.944000e+01,8.100000e-01,5,35,1.110308e+00,6.760000e+00,1.642467e-01
1.944000e+01,8.100000e-01,5,40,1.107941e+00,6.600000e+00,1.678699e-01
1.944000e+01,8.100000e-01,5,45,1.106988e+00,6.440000e+00,1.718926e-01
1.944000e+01,8.100000e-01,5,50,1.116270e+00,6.750000e+00,1.653733e-01
1.944000e+01,8.100000e-01,5,55,1.111108e+00,6.650000e+00,1.670839e-01
1.944000e+01,8.100000e-01,5,60,1.105251e+00,6.570000e+00,1.682269e-01
1.944000e+01,8.100000e-01,5,65,1.116280e+00,6.720000e+00,1.661130e-01
1.944000e+01,8.100000e-01,5,70,1.105487e+00,6.490000e+00,1.703370e-01
1.944000e+01,8.100000e-01,5,75,1.110430e+00,6.700000e+00,1.657358e-01
1.944000e+01,8.100000e-01,5,80,1.110423e+00,6.500000e+00,1.708343e-01
1.944000e+01,8.100000e-01,5,85,1.113294e+00,6.670000e+00,1.669106e-01
1.944000e+01,8.100000e-01,5,90,1.115027e+00,6.610000e+00,1.686879e-01
1.944000e+01,8.100000e-01,5,95,1.108064e+00,6.510000e+00,1.702095e-01
1.944000e+01,8.100000e-01,5,100,1.114984e+00,6.560000e+00,1.699671e-01
1.944000e+01,8.100000e-01,5,105,1.106831e+00,6.740000e+00,1.642183e-01
1.944000e+01,8.100000e-01,5,110,1.111138e+00,6.600000e+00,1.683542e-01
1.944000e+01,8.100000e-01,5,115,1.103778e+00,6.690000e+00,1.649892e-01
1.944000e+01,8.100000e-01,5,120,1.115702e+00,6.640000e+00,1.680274e-01
1.944000e+01,8.100000e-01,5,125,1.118644e+00,6.660000e+00,1.679646e-01
1.944000e+01,8.100000e-01,5,130,1.106460e+00,6.520000e+00,1.697025e-01
1.944000e+01,8.100000e-01,5,135,1.111563e+00,6.690000e+00,1.661530e-01
1.944000e+01,8.100000e-01,5,140,1.109635e+00,6.460000e+00,1.717701e-01
1.944000e+01,8.100000e-01,5,145,1.113551e+00,6.570000e+00,1.694903e-01
1.944000e+01,8.100000e-01,5,150,1.109600e+00,6.690000e+00,1.658596e-01
1.944000e+01,8.100000e-01,5,155,1.109744e+00,6.550000e+00,1.694266e-01
1.944000e+01,8.100000e-01,5,160,1.111106e+00,6.720000e+00,1.653432e-01
1.944000e+01,8.100000e-01,5,165,1.106200e+00,6.470000e+00,1.709737e-01
1.944000e+01,8.100000e-01,5,170,1.113911e+00,6.620000e+00,1.682645e-01
1.944000e+01,8.100000e-01,5,175,1.113465e+00,6.700000e+00,1.661888e-01
1.944000e+01,8.100000e-01,5,180,1.105961e+00,6.560000e+00,1.685916e-01
1.944000e+01,8.100000e-01,5,185,1.109992e+00,6.630000e+00,1.674196e-01
