L1,L2,m1,m2,dd1,st,pr,rms
3.969000e+01,8.100000e-01,5,195,3.730724e-01,9.387000e+00,3.730724e-01,1.818633e+00
3.969000e+01,8.100000e-01,5,200,3.731596e-01,9.365000e+00,3.731596e-01,1.817896e+00
3.969000e+01,8.100000e-01,5,205,3.734680e-01,9.347000e+00,3.734680e-01,1.814490e+00
3.969000e+01,8.100000e-01,5,210,3.726981e-01,9.400000e+00,3.726981e-01,1.816875e+00
3.969000e+01,8.100000e-01,5,215,3.730076e-01,9.396000e+00,3.730076e-01,1.818720e+00
3.969000e+01,8.100000e-01,5,220,3.727388e-01,9.406000e+00,3.727388e-01,1.817870e+00
3.969000e+01,8.100000e-01,5,225,3.728240e-01,9.347000e+00,3.728240e-01,1.813063e+00
3.969000e+01,8.100000e-01,5,230,3.727182e-01,9.430000e+00,3.727182e-01,1.816783e+00
3.969000e+01,8.100000e-01,5,235,3.729038e-01,9.334000e+00,3.729038e-01,1.817808e+00
3.969000e+01,8.100000e-01,5,240,3.731209e-01,9.404000e+00,3.731209e-01,1.820438e+00
3.969000e+01,8.100000e-01,5,245,3.732048e-01,9.344000e+00,3.732048e-01,1.815867e+00
3.969000e+01,8.100000e-01,5,250,3.728784e-01,9.373000e+00,3.728784e-01,1.815708e+00
3.969000e+01,8.100000e-01,5,255,3.726708e-01,9.345000e+00,3.726708e-01,1.816762e+00
3.969000e+01,8.100000e-01,5,260,3.726068e-01,9.390000e+00,3.726068e-01,1.819134e+00
3.969000e+01,8.100000e-01,5,265,3.724687e-01,9.394000e+00,3.724687e-01,1.817403e+00
3.969000e+01,8.100000e-01,5,270,3.727140e-01,9.354000e+00,3.727140e-01,1.814050e+00
3.969000e+01,8.100000e-01,5,275,3.727072e-01,9.407000e+00,3.727072e-01,1.817362e+00
3.969000e+01,8.100000e-01,5,280,3.728281e-01,9.337000e+00,3.728281e-01,1.818372e+00
3.969000e+01,8.100000e-01,5,285,3.731672e-01,9.410000e+00,3.731672e-01,1.820775e+00
3.969000e+01,8.100000e-01,5,290,3.728649e-01,9.369000e+00,3.728649e-01,1.817547e+00
3.969000e+01,8.100000e-01,5,295,3.726751e-01,9.363000e+00,3.726751e-01,1.815172e+00
3.969000e+01,8.100000e-01,5,300,3.725285e-01,9.402000e+00,3.725285e-01,1.817600e+00
3.969000e+01,8.100000e-01,5,305,3.723138e-01,9.347000e+00,3.723138e-01,1.817675e+00
3.969000e+01,8.100000e-01,5,310,3.727000e-01,9.401000e+00,3.727000e-01,1.818623e+00
3.969000e+01,8.100000e-01,5,315,3.727581e-01,9.379000e+00,3.727581e-01,1.817100e+00
3.969000e+01,8.100000e-01,5,320,3.729197e-01,9.354000e+00,3.729197e-01,1.815248e+00
3.969000e+01,8.100000e-01,5,325,3.728401e-01,9.399000e+00,3.728401e-01,1.817718e+00
3.969000e+01,8.100000e-01,5,330,3.729663e-01,9.357000e+00,3.729663e-01,1.818451e+00
3.969000e+01,8.100000e-01,5,335,3.731161e-01,9.383000e+00,3.731161e-01,1.819469e+00
3.969000e+01,8.100000e-01,5,340,3.730660e-01,9.410000e+00,3.730660e-01,1.818046e+00
3.969000e+01,8.100000e-01,5,345,3.728243e-01,9.334000e+00,3.728243e-01,1.814055e+00
3.969000e+01,8.100000e-01,5,350,3.728225e-01,9.389000e+00,3.728225e-01,1.816042e+00
3.969000e+01,8.100000e-01,5,355,3.725572e-01,9.358000e+00,3.725572e-01,1.816815e+00
3.969000e+01,8.100000e-01,5,360,3.727895e-01,9.367000e+00,3.727895e-01,1.818497e+00
3.969000e+01,8.100000e-01,5,365,3.731289e-01,9.409000e+00,3.731289e-01,1.818281e+00
3.969000e+01,8.100000e-01,5,370,3.730463e-01,9.364000e+00,3.730463e-01,1.816068e+00
3.969000e+01,8.100000e-01,5,375,3.731716e-01,9.372000e+00,3.731716e-01,1.816271e+00
3.969000e+01,8.100000e-01,5,380,3.729206e-01,9.397000e+00,3.729206e-01,1.818018e+00
3.969000e+01,8.100000e-01,5,385,3.730035e-01,9.359000e+00,3.730035e-01,1.818397e+00
3.969000e+01,8.100000e-01,5,390,3.730895e-01,9.381000e+00,3.730895e-01,1.818308e+00
3.969000e+01,8.100000e-01,5,395,3.728354e-01,9.409000e+00,3.728354e-01,1.817199e+00
3.969000e+01,8.100000e-01,5,400,3.726696e-01,9.353000e+00,3.726696e-01,1.814169e+00
3.969000e+01,8.100000e-01,5,405,3.728435e-01,9.386000e+00,3.728435e-01,1.815930e+00
3.969000e+01,8.100000e-01,5,410,3.726736e-01,9.384000e+00,3.726736e-01,1.817315e+00
3.969000e+01,8.100000e-01,5,415,3.729408e-01,9.366000e+00,3.729408e-01,1.818651e+00
3.969000e+01,8.100000e-01,5,420,3.732096e-01,9.387000e+00,3.732096e-01,1.818452e+00
3.969000e+01,8.100000e-01,5,425,3.730139e-01,9.404000e+00,3.730139e-01,1.817570e+00
3.969000e+01,8.100000e-01,5,430,3.730145e-01,9.356000e+00,3.730145e-01,1.815435e+00
3.969000e+01,8.100000e-01,5,435,3.729212e-01,9.389000e+00,3.729212e-01,1.816826e+00
3.969000e+01,8.100000e-01,5,440,3.728487e-01,9.380000e+00,3.728487e-01,1.818060e+00
3.969000e+01,8.100000e-01,5,445,3.728822e-01,9.367000e+00,3.728822e-01,1.818647e+00
3.969000e+01,8.100000e-01,5,450,3.729588e-01,9.383000e+00,3.729588e-01,1.817368e+00
3.969000e+01,8.100000e-01,5,455,3.727145e-01,9.398000e+00,3.727145e-01,1.816347e+00
3.969000e+01,8.100000e-01,5,460,3.727468e-01,9.358000e+00,3.727468e-01,1.814837e+00
3.969000e+01,8.100000e-01,5,465,3.728245e-01,9.381000e+00,3.728245e-01,1.816527e+00
3.969000e+01,8.100000e-01,5,470,3.727679e-01,9.393000e+00,3.727679e-01,1.818145e+00
3.969000e+01,8.100000e-01,5,475,3.729230e-01,9.361000e+00,3.729230e-01,1.818963e+00
3.969000e+01,8.100000e-01,5,480,3.731140e-01,9.390000e+00,3.731140e-01,1.818572e+00
3.969000e+01,8.100000e-01,5,485,3.730440e-01,9.397000e+00,3.730440e-01,1.817628e+00
3.969000e+01,8.100000e-01,5,490,3.728176e-01,9.369000e+00,3.728176e-01,1.815631e+00
3.969000e+01,8.100000e-01,5,495,3.728573e-01,9.369000e+00,3.728573e-01,1.816448e+00
3.969000e+01,8.100000e-01,5,500,3.726982e-01,9.400000e+00,3.726982e-01,1.817838e+00
4.050000e+01,8.100000e-01,5,5,3.729103e-01,9.446000e+00,3.729103e-01,1.864026e+00
4.050000e+01,8.100000e-01,5,10,3.725788e-01,9.412000e+00,3.725788e-01,1.864441e+00
4.050000e+01,8.100000e-01,5,15,3.740875e-01,9.576000e+00,3.740875e-01,1.870663e+00
4.050000e+01,8.100000e-01,5,20,3.736609e-01,9.373000e+00,3.736609e-01,1.868471e+00
4.050000e+01,8.100000e-01,5,25,3.740121e-01,9.492000e+00,3.740121e-01,1.868517e+00
4.050000e+01,8.100000e-01,5,30,3.734886e-01,9.543000e+00,3.734886e-01,1.869297e+00
4.050000e+01,8.100000e-01,5,35,3.728990e-01,9.487000e+00,3.728990e-01,1.871486e+00
4.050000e+01,8.100000e-01,5,40,3.733780e-01,9.498000e+00,3.733780e-01,1.867756e+00
4.050000e+01,8.100000e-01,5,45,3.732485e-01,9.428000e+00,3.732485e-01,1.869659e+00
4.050000e+01,8.100000e-01,5,50,3.731316e-01,9.575000e+00,3.731316e-01,1.862464e+00
4.050000e+01,8.100000e-01,5,55,3.730556e-01,9.521000e+00,3.730556e-01,1.866218e+00
4.050000e+01,8.100000e-01,5,60,3.750238e-01,9.495000e+00,3.750238e-01,1.862321e+00
4.050000e+01,8.100000e-01,5,65,3.742192e-01,9.541000e+00,3.742192e-01,1.864925e+00
4.050000e+01,8.100000e-01,5,70,3.743018e-01,9.442000e+00,3.743018e-01,1.863269e+00
4.050000e+01,8.100000e-01,5,75,3.736268e-01,9.404000e+00,3.736268e-01,1.858696e+00
4.050000e+01,8.100000e-01,5,80,3.733902e-01,9.356000e+00,3.733902e-01,1.865073e+00
4.050000e+01,8.100000e-01,5,85,3.745041e-01,9.504000e+00,3.745041e-01,1.860297e+00
4.050000e+01,8.100000e-01,5,90,3.739944e-01,9.446000e+00,3.739944e-01,1.862042e+00
4.050000e+01,8.100000e-01,5,95,3.734174e-01,9.385000e+00,3.734174e-01,1.864219e+00
4.050000e+01,8.100000e-01,5,100,3.736532e-01,9.549000e+00,3.736532e-01,1.860647e+00
4.050000e+01,8.100000e-01,5,105,3.741289e-01,9.495000e+00,3.741289e-01,1.864335e+00
4.050000e+01,8.100000e-01,5,110,3.742740e-01,9.393000e+00,3.742740e-01,1.863461e+00
4.050000e+01,8.100000e-01,5,115,3.732606e-01,9.500000e+00,3.732606e-01,1.860709e+00
4.050000e+01,8.100000e-01,5,120,3.736287e-01,9.451000e+00,3.736287e-01,1.862752e+00
4.050000e+01,8.100000e-01,5,125,3.733447e-01,9.373000e+00,3.733447e-01,1.862080e+00
4.050000e+01,8.100000e-01,5,130,3.737882e-01,9.505000e+00,3.737882e-01,1.860666e+00
4.050000e+01,8.100000e-01,5,135,3.737192e-01,9.463000e+00,3.737192e-01,1.863234e+00
4.050000e+01,8.100000e-01,5,140,3.731645e-01,9.444000e+00,3.731645e-01,1.866140e+00
4.050000e+01,8.100000e-01,5,145,3.734495e-01,9.468000e+00,3.734495e-01,1.858726e+00
4.050000e+01,8.100000e-01,5,150,3.728615e-01,9.399000e+00,3.728615e-01,1.859743e+00
4.050000e+01,8.100000e-01,5,155,3.730543e-01,9.494000e+00,3.730543e-01,1.865045e+00
4.050000e+01,8.100000e-01,5,160,3.734207e-01,9.410000e+00,3.734207e-01,1.861146e+00
4.050000e+01,8.100000e-01,5,165,3.734413e-01,9.523000e+00,3.734413e-01,1.862515e+00
4.050000e+01,8.100000e-01,5,170,3.734468e-01,9.447000e+00,3.734468e-01,1.863540e+00
4.050000e+01,8.100000e-01,5,175,3.730159e-01,9.506000e+00,3.730159e-01,1.867027e+00
4.050000e+01,8.100000e-01,5,180,3.730238e-01,9.418000e+00,3.730238e-01,1.857784e+00
4.050000e+01,8.100000e-01,5,185,3.727146e-01,9.514000e+00,3.727146e-01,1.861776e+00
4.050000e+01,8.100000e-01,5,190,3.730145e-01,9.470000e+00,3.730145e-01,1.863592e+00
4.050000e+01,8.100000e-01,5,195,3.730532e-01,9.507000e+00,3.730532e-01,1.865721e+00
4.050000e+01,8.100000e-01,5,200,3.734812e-01,9.439000e+00,3.734812e-01,1.860222e+00
4.050000e+01,8.100000e-01,5,205,3.728682e-01,9.531000e+00,3.728682e-01,1.863470e+00
4.050000e+01,8.100000e-01,5,210,3.731536e-01,9.465000e+00,3.731536e-01,1.864195e+00
4.050000e+01,8.100000e-01,5,215,3.727550e-01,9.500000e+00,3.727550e-01,1.864752e+00
4.050000e+01,8.100000e-01,5,220,3.726479e-01,9.434000e+00,3.726479e-01,1.858551e+00
4.050000e+01,8.100000e-01,5,225,3.728782e-01,9.514000e+00,3.728782e-01,1.862733e+00
4.050000e+01,8.100000e-01,5,230,3.727581e-01,9.420000e+00,3.727581e-01,1.863449e+00
4.050000e+01,8.100000e-01,5,235,3.730864e-01,9.499000e+00,3.730864e-01,1.866860e+00
4.050000e+01,8.100000e-01,5,240,3.731819e-01,9.435000e+00,3.731819e-01,1.862075e+00
4.050000e+01,8.100000e-01,5,245,3.729644e-01,9.465000e+00,3.729644e-01,1.861949e+00
4.050000e+01,8.100000e-01,5,250,3.726198e-01,9.440000e+00,3.726198e-01,1.863041e+00
4.050000e+01,8.100000e-01,5,255,3.726720e-01,9.488000e+00,3.726720e-01,1.865554e+00
4.050000e+01,8.100000e-01,5,260,3.724838e-01,9.482000e+00,3.724838e-01,1.863172e+00
4.050000e+01,8.100000e-01,5,265,3.727321e-01,9.455000e+00,3.727321e-01,1.860487e+00
4.050000e+01,8.100000e-01,5,270,3.727667e-01,9.508000e+00,3.727667e-01,1.864132e+00
4.050000e+01,8.100000e-01,5,275,3.728451e-01,9.428000e+00,3.728451e-01,1.864802e+00
4.050000e+01,8.100000e-01,5,280,3.730257e-01,9.507000e+00,3.730257e-01,1.866649e+00
4.050000e+01,8.100000e-01,5,285,3.727224e-01,9.443000e+00,3.727224e-01,1.862546e+00
4.050000e+01,8.100000e-01,5,290,3.726843e-01,9.470000e+00,3.726843e-01,1.861701e+00
4.050000e+01,8.100000e-01,5,295,3.724943e-01,9.500000e+00,3.724943e-01,1.864017e+00
4.050000e+01,8.100000e-01,5,300,3.724026e-01,9.436000e+00,3.724026e-01,1.864283e+00
4.050000e+01,8.100000e-01,5,305,3.726082e-01,9.504000e+00,3.726082e-01,1.864793e+00
4.050000e+01,8.100000e-01,5,310,3.727296e-01,9.441000e+00,3.727296e-01,1.862245e+00
4.050000e+01,8.100000e-01,5,315,3.729829e-01,9.470000e+00,3.729829e-01,1.862481e+00
4.050000e+01,8.100000e-01,5,320,3.727395e-01,9.496000e+00,3.727395e-01,1.864757e+00
4.050000e+01,8.100000e-01,5,325,3.730289e-01,9.453000e+00,3.730289e-01,1.865182e+00
4.050000e+01,8.100000e-01,5,330,3.731605e-01,9.500000e+00,3.731605e-01,1.865504e+00
4.050000e+01,8.100000e-01,5,335,3.728035e-01,9.467000e+00,3.728035e-01,1.862426e+00
4.050000e+01,8.100000e-01,5,340,3.727822e-01,9.449000e+00,3.727822e-01,1.860760e+00
4.050000e+01,8.100000e-01,5,345,3.727542e-01,9.489000e+00,3.727542e-01,1.863102e+00
4.050000e+01,8.100000e-01,5,350,3.726501e-01,9.444000e+00,3.726501e-01,1.863629e+00
4.050000e+01,8.100000e-01,5,355,3.729614e-01,9.470000e+00,3.729614e-01,1.864442e+00
4.050000e+01,8.100000e-01,5,360,3.730560e-01,9.508000e+00,3.730560e-01,1.864181e+00
4.050000e+01,8.100000e-01,5,365,3.730161e-01,9.434000e+00,3.730161e-01,1.861059e+00
4.050000e+01,8.100000e-01,5,370,3.730293e-01,9.493000e+00,3.730293e-01,1.863623e+00
4.050000e+01,8.100000e-01,5,375,3.729157e-01,9.460000e+00,3.729157e-01,1.864197e+00
4.050000e+01,8.100000e-01,5,380,3.730312e-01,9.468000e+00,3.730312e-01,1.865650e+00
4.050000e+01,8.100000e-01,5,385,3.729509e-01,9.492000e+00,3.729509e-01,1.863848e+00
4.050000e+01,8.100000e-01,5,390,3.726840e-01,9.472000e+00,3.726840e-01,1.861346e+00
4.050000e+01,8.100000e-01,5,395,3.727476e-01,9.451000e+00,3.727476e-01,1.861131e+00
4.050000e+01,8.100000e-01,5,400,3.726856e-01,9.493000e+00,3.726856e-01,1.863176e+00
4.050000e+01,8.100000e-01,5,405,3.727535e-01,9.444000e+00,3.727535e-01,1.863831e+00
4.050000e+01,8.100000e-01,5,410,3.731098e-01,9.471000e+00,3.731098e-01,1.864724e+00
4.050000e+01,8.100000e-01,5,415,3.730638e-01,9.499000e+00,3.730638e-01,1.864167e+00
4.050000e+01,8.100000e-01,5,420,3.729075e-01,9.459000e+00,3.729075e-01,1.861407e+00
4.050000e+01,8.100000e-01,5,425,3.730266e-01,9.467000e+00,3.730266e-01,1.862770e+00
4.050000e+01,8.100000e-01,5,430,3.727868e-01,9.494000e+00,3.727868e-01,1.864129e+00
4.050000e+01,8.100000e-01,5,435,3.727864e-01,9.447000e+00,3.727864e-01,1.864079e+00
4.050000e+01,8.100000e-01,5,440,3.728114e-01,9.475000e+00,3.728114e-01,1.863720e+00
4.050000e+01,8.100000e-01,5,445,3.727530e-01,9.488000e+00,3.727530e-01,1.862661e+00
4.050000e+01,8.100000e-01,5,450,3.726862e-01,9.456000e+00,3.726862e-01,1.860575e+00
4.050000e+01,8.100000e-01,5,455,3.728444e-01,9.465000e+00,3.728444e-01,1.862106e+00
4.050000e+01,8.100000e-01,5,460,3.727770e-01,9.492000e+00,3.727770e-01,1.864249e+00
4.050000e+01,8.100000e-01,5,465,3.729469e-01,9.449000e+00,3.729469e-01,1.864977e+00
4.050000e+01,8.100000e-01,5,470,3.731542e-01,9.478000e+00,3.731542e-01,1.864571e+00
4.050000e+01,8.100000e-01,5,475,3.729636e-01,9.489000e+00,3.729636e-01,1.863801e+00
4.050000e+01,8.100000e-01,5,480,3.728688e-01,9.463000e+00,3.728688e-01,1.861779e+00
4.050000e+01,8.100000e-01,5,485,3.728262e-01,9.462000e+00,3.728262e-01,1.862571e+00
4.050000e+01,8.100000e-01,5,490,3.728110e-01,9.492000e+00,3.728110e-01,1.863951e+00
4.050000e+01,8.100000e-01,5,495,3.725958e-01,9.447000e+00,3.725958e-01,1.863923e+00
4.050000e+01,8.100000e-01,5,500,3.726776e-01,9.467000e+00,3.726776e-01,1.863657e+00
4.131000e+01,8.100000e-01,5,5,3.723647e-01,9.526000e+00,3.723647e-01,1.910117e+00
4.131000e+01,8.100000e-01,5,10,3.721946e-01,9.544000e+00,3.721946e-01,1.910126e+00
4.131000e+01,8.100000e-01,5,15,3.730725e-01,9.618000e+00,3.730725e-01,1.916031e+00
4.131000e+01,8.100000e-01,5,20,3.738390e-01,9.426000e+00,3.738390e-01,1.914360e+00
4.131000e+01,8.100000e-01,5,25,3.737053e-01,9.503000e+00,3.737053e-01,1.915964e+00
4.131000e+01,8.100000e-01,5,30,3.733744e-01,9.627000e+00,3.733744e-01,1.913577e+00
4.131000e+01,8.100000e-01,5,35,3.728880e-01,9.557000e+00,3.728880e-01,1.916707e+00
4.131000e+01,8.100000e-01,5,40,3.732318e-01,9.423000e+00,3.732318e-01,1.911230e+00
4.131000e+01,8.100000e-01,5,45,3.739069e-01,9.556000e+00,3.739069e-01,1.915678e+00
4.131000e+01,8.100000e-01,5,50,3.732717e-01,9.423000e+00,3.732717e-01,1.906104e+00
4.131000e+01,8.100000e-01,5,55,3.731418e-01,9.474000e+00,3.731418e-01,1.911993e+00
4.131000e+01,8.100000e-01,5,60,3.732815e-01,9.696000e+00,3.732815e-01,1.909299e+00
4.131000e+01,8.100000e-01,5,65,3.739343e-01,9.555000e+00,3.739343e-01,1.912442e+00
4.131000e+01,8.100000e-01,5,70,3.738877e-01,9.557000e+00,3.738877e-01,1.904123e+00
4.131000e+01,8.100000e-01,5,75,3.742815e-01,9.513000e+00,3.742815e-01,1.907988e+00
4.131000e+01,8.100000e-01,5,80,3.745019e-01,9.554000e+00,3.745019e-01,1.913688e+00
4.131000e+01,8.100000e-01,5,85,3.731788e-01,9.612000e+00,3.731788e-01,1.907371e+00
4.131000e+01,8.100000e-01,5,90,3.737683e-01,9.675000e+00,3.737683e-01,1.911834e+00
4.131000e+01,8.100000e-01,5,95,3.737141e-01,9.579000e+00,3.737141e-01,1.904615e+00
4.131000e+01,8.100000e-01,5,100,3.732871e-01,9.517000e+00,3.732871e-01,1.906316e+00
4.131000e+01,8.100000e-01,5,105,3.734898e-01,9.632000e+00,3.734898e-01,1.913777e+00
4.131000e+01,8.100000e-01,5,110,3.740141e-01,9.595000e+00,3.740141e-01,1.905299e+00
4.131000e+01,8.100000e-01,5,115,3.732633e-01,9.528000e+00,3.732633e-01,1.905935e+00
4.131000e+01,8.100000e-01,5,120,3.728114e-01,9.634000e+00,3.728114e-01,1.912125e+00
4.131000e+01,8.100000e-01,5,125,3.737656e-01,9.525000e+00,3.737656e-01,1.904375e+00
4.131000e+01,8.100000e-01,5,130,3.731965e-01,9.493000e+00,3.731965e-01,1.907095e+00
4.131000e+01,8.100000e-01,5,135,3.737067e-01,9.631000e+00,3.737067e-01,1.913263e+00
4.131000e+01,8.100000e-01,5,140,3.737149e-01,9.470000e+00,3.737149e-01,1.906487e+00
4.131000e+01,8.100000e-01,5,145,3.731167e-01,9.592000e+00,3.731167e-01,1.907022e+00
4.131000e+01,8.100000e-01,5,150,3.733187e-01,9.559000e+00,3.733187e-01,1.909082e+00
4.131000e+01,8.100000e-01,5,155,3.730739e-01,9.550000e+00,3.730739e-01,1.910285e+00
4.131000e+01,8.100000e-01,5,160,3.739049e-01,9.579000e+00,3.739049e-01,1.907038e+00
4.131000e+01,8.100000e-01,5,165,3.731405e-01,9.496000e+00,3.731405e-01,1.907863e+00
4.131000e+01,8.100000e-01,5,170,3.733282e-01,9.596000e+00,3.733282e-01,1.913017e+00
4.131000e+01,8.100000e-01,5,175,3.731483e-01,9.537000e+00,3.731483e-01,1.907003e+00
4.131000e+01,8.100000e-01,5,180,3.730317e-01,9.620000e+00,3.730317e-01,1.907401e+00
4.131000e+01,8.100000e-01,5,185,3.729750e-01,9.521000e+00,3.729750e-01,1.908420e+00
4.131000e+01,8.100000e-01,5,190,3.730071e-01,9.608000e+00,3.730071e-01,1.913913e+00
4.131000e+01,8.100000e-01,5,195,3.733991e-01,9.537000e+00,3.733991e-01,1.907129e+00
4.131000e+01,8.100000e-01,5,200,3.730523e-01,9.623000e+00,3.730523e-01,1.909394e+00
4.131000e+01,8.100000e-01,5,205,3.730771e-01,9.514000e+00,3.730771e-01,1.909675e+00
4.131000e+01,8.100000e-01,5,210,3.728143e-01,9.583000e+00,3.728143e-01,1.912255e+00
4.131000e+01,8.100000e-01,5,215,3.727458e-01,9.523000e+00,3.727458e-01,1.905833e+00
4.131000e+01,8.100000e-01,5,220,3.729434e-01,9.591000e+00,3.729434e-01,1.908385e+00
4.131000e+01,8.100000e-01,5,225,3.727957e-01,9.505000e+00,3.727957e-01,1.909464e+00
4.131000e+01,8.100000e-01,5,230,3.731255e-01,9.593000e+00,3.731255e-01,1.914305e+00
4.131000e+01,8.100000e-01,5,235,3.730919e-01,9.525000e+00,3.730919e-01,1.908659e+00
4.131000e+01,8.100000e-01,5,240,3.730559e-01,9.550000e+00,3.730559e-01,1.908176e+00
4.131000e+01,8.100000e-01,5,245,3.725940e-01,9.537000e+00,3.725940e-01,1.909315e+00
4.131000e+01,8.100000e-01,5,250,3.727292e-01,9.576000e+00,3.727292e-01,1.911947e+00
4.131000e+01,8.100000e-01,5,255,3.725540e-01,9.573000e+00,3.725540e-01,1.909801e+00
4.131000e+01,8.100000e-01,5,260,3.728323e-01,9.549000e+00,3.728323e-01,1.907055e+00
4.131000e+01,8.100000e-01,5,265,3.727809e-01,9.602000e+00,3.727809e-01,1.910452e+00
4.131000e+01,8.100000e-01,5,270,3.730069e-01,9.520000e+00,3.730069e-01,1.911469e+00
4.131000e+01,8.100000e-01,5,275,3.729988e-01,9.602000e+00,3.729988e-01,1.912813e+00
4.131000e+01,8.100000e-01,5,280,3.727463e-01,9.525000e+00,3.727463e-01,1.908207e+00
4.131000e+01,8.100000e-01,5,285,3.726364e-01,9.567000e+00,3.726364e-01,1.908265e+00
4.131000e+01,8.100000e-01,5,290,3.724858e-01,9.580000e+00,3.724858e-01,1.910262e+00
4.131000e+01,8.100000e-01,5,295,3.724199e-01,9.535000e+00,3.724199e-01,1.911219e+00
4.131000e+01,8.100000e-01,5,300,3.726527e-01,9.599000e+00,3.726527e-01,1.911284e+00
4.131000e+01,8.100000e-01,5,305,3.726196e-01,9.523000e+00,3.726196e-01,1.907168e+00
4.131000e+01,8.100000e-01,5,310,3.729569e-01,9.572000e+00,3.729569e-01,1.909673e+00
4.131000e+01,8.100000e-01,5,315,3.727189e-01,9.563000e+00,3.727189e-01,1.910979e+00
4.131000e+01,8.100000e-01,5,320,3.730784e-01,9.548000e+00,3.730784e-01,1.912594e+00
4.131000e+01,8.100000e-01,5,325,3.729386e-01,9.602000e+00,3.729386e-01,1.911246e+00
4.131000e+01,8.100000e-01,5,330,3.726776e-01,9.530000e+00,3.726776e-01,1.906995e+00
4.131000e+01,8.100000e-01,5,335,3.727550e-01,9.564000e+00,3.727550e-01,1.907864e+00
4.131000e+01,8.100000e-01,5,340,3.725390e-01,9.577000e+00,3.725390e-01,1.909780e+00
4.131000e+01,8.100000e-01,5,345,3.727613e-01,9.547000e+00,3.727613e-01,1.910690e+00
4.131000e+01,8.100000e-01,5,350,3.730941e-01,9.581000e+00,3.730941e-01,1.910966e+00
4.131000e+01,8.100000e-01,5,355,3.729863e-01,9.568000e+00,3.729863e-01,1.909107e+00
4.131000e+01,8.100000e-01,5,360,3.730973e-01,9.546000e+00,3.730973e-01,1.908479e+00
4.131000e+01,8.100000e-01,5,365,3.730058e-01,9.583000e+00,3.730058e-01,1.910560e+00
4.131000e+01,8.100000e-01,5,370,3.729805e-01,9.541000e+00,3.729805e-01,1.910851e+00
4.131000e+01,8.100000e-01,5,375,3.730576e-01,9.565000e+00,3.730576e-01,1.911009e+00
4.131000e+01,8.100000e-01,5,380,3.728519e-01,9.592000e+00,3.728519e-01,1.909718e+00
4.131000e+01,8.100000e-01,5,385,3.726904e-01,9.535000e+00,3.726904e-01,1.906466e+00
4.131000e+01,8.100000e-01,5,390,3.728545e-01,9.578000e+00,3.728545e-01,1.908822e+00
4.131000e+01,8.100000e-01,5,395,3.725902e-01,9.554000e+00,3.725902e-01,1.909769e+00
4.131000e+01,8.100000e-01,5,400,3.728810e-01,9.560000e+00,3.728810e-01,1.911783e+00
4.131000e+01,8.100000e-01,5,405,3.732212e-01,9.578000e+00,3.732212e-01,1.910919e+00
4.131000e+01,8.100000e-01,5,410,3.730322e-01,9.576000e+00,3.730322e-01,1.909156e+00
4.131000e+01,8.100000e-01,5,415,3.730342e-01,9.542000e+00,3.730342e-01,1.908348e+00
4.131000e+01,8.100000e-01,5,420,3.729830e-01,9.588000e+00,3.729830e-01,1.910255e+00
4.131000e+01,8.100000e-01,5,425,3.728582e-01,9.537000e+00,3.728582e-01,1.910385e+00
4.131000e+01,8.100000e-01,5,430,3.727429e-01,9.564000e+00,3.727429e-01,1.910736e+00
4.131000e+01,8.100000e-01,5,435,3.728239e-01,9.577000e+00,3.728239e-01,1.909581e+00
4.131000e+01,8.100000e-01,5,440,3.725704e-01,9.568000e+00,3.725704e-01,1.907056e+00
4.131000e+01,8.100000e-01,5,445,3.728020e-01,9.548000e+00,3.728020e-01,1.908129e+00
4.131000e+01,8.100000e-01,5,450,3.728145e-01,9.587000e+00,3.728145e-01,1.910236e+00
4.131000e+01,8.100000e-01,5,455,3.728414e-01,9.540000e+00,3.728414e-01,1.910873e+00
4.131000e+01,8.100000e-01,5,460,3.731240e-01,9.566000e+00,3.731240e-01,1.911291e+00
4.131000e+01,8.100000e-01,5,465,3.731091e-01,9.579000e+00,3.731091e-01,1.910513e+00
4.131000e+01,8.100000e-01,5,470,3.727983e-01,9.566000e+00,3.727983e-01,1.908038e+00
4.131000e+01,8.100000e-01,5,475,3.727825e-01,9.549000e+00,3.727825e-01,1.908418e+00
4.131000e+01,8.100000e-01,5,480,3.727124e-01,9.583000e+00,3.727124e-01,1.910225e+00
4.131000e+01,8.100000e-01,5,485,3.726402e-01,9.543000e+00,3.726402e-01,1.910338e+00
4.131000e+01,8.100000e-01,5,490,3.726796e-01,9.556000e+00,3.726796e-01,1.910103e+00
4.131000e+01,8.100000e-01,5,495,3.728517e-01,9.577000e+00,3.728517e-01,1.909657e+00
4.131000e+01,8.100000e-01,5,500,3.726338e-01,9.570000e+00,3.726338e-01,1.907576e+00
4.212000e+01,8.100000e-01,5,5,3.721358e-01,9.597000e+00,3.721358e-01,1.956291e+00
4.212000e+01,8.100000e-01,5,10,3.722295e-01,9.621000e+00,3.722295e-01,1.956633e+00
4.212000e+01,8.100000e-01,5,15,3.724018e-01,9.623000e+00,3.724018e-01,1.960550e+00
4.212000e+01,8.100000e-01,5,20,3.729979e-01,9.583000e+00,3.729979e-01,1.962106e+00
4.212000e+01,8.100000e-01,5,25,3.739938e-01,9.667000e+00,3.739938e-01,1.964720e+00
4.212000e+01,8.100000e-01,5,30,3.729204e-01,9.603000e+00,3.729204e-01,1.957613e+00
