t1,d1,v1,d2,v2,u,u_max
0,1.037706e+00,7.500000e-01,2.738856e-01,-4.727946e-01,3.151859e-01,-5.483733e-01
0,1.000005e+00,7.600000e-01,2.691322e-01,-4.778817e-01,3.096780e-01,-5.531898e-01
0,9.619857e-01,7.700000e-01,2.643281e-01,-4.829431e-01,3.041224e-01,-5.579140e-01
0,9.236843e-01,7.800000e-01,2.594735e-01,-4.879545e-01,2.985200e-01,-5.625464e-01
0,8.851417e-01,7.900000e-01,2.545692e-01,-4.928906e-01,2.928718e-01,-5.670874e-01
0,8.464007e-01,8.000000e-01,2.496160e-01,-4.977263e-01,2.871786e-01,-5.715376e-01
0,8.075062e-01,8.100000e-01,2.446151e-01,-5.024372e-01,2.814413e-01,-5.758973e-01
0,7.685032e-01,8.200000e-01,2.395678e-01,-5.070000e-01,2.756610e-01,-5.801672e-01
0,7.294367e-01,8.300000e-01,2.344757e-01,-5.113932e-01,2.698383e-01,-5.843475e-01
0,6.903500e-01,8.400000e-01,2.293406e-01,-5.155977e-01,2.639743e-01,-5.884384e-01
0,6.512842e-01,8.500000e-01,2.241644e-01,-5.195972e-01,2.580698e-01,-5.924402e-01
0,6.122773e-01,8.600000e-01,2.189493e-01,-5.233785e-01,2.521258e-01,-5.963528e-01
0,5.733629e-01,8.700000e-01,2.136976e-01,-5.269322e-01,2.461431e-01,-6.001761e-01
0,5.345701e-01,8.800000e-01,2.084115e-01,-5.302523e-01,2.401226e-01,-6.039097e-01
0,4.959226e-01,8.900000e-01,2.030933e-01,-5.333368e-01,2.340652e-01,-6.075532e-01
0,4.574385e-01,9.000000e-01,1.977455e-01,-5.361878e-01,2.279718e-01,-6.111059e-01
0,4.191295e-01,9.100000e-01,1.923703e-01,-5.388108e-01,2.218434e-01,-6.145668e-01
0,3.810015e-01,9.200000e-01,1.869700e-01,-5.412154e-01,2.156808e-01,-6.179351e-01
0,3.430540e-01,9.300000e-01,1.815467e-01,-5.434141e-01,2.094850e-01,-6.212095e-01
0,3.052806e-01,9.400000e-01,1.761024e-01,-5.454229e-01,2.032569e-01,-6.243888e-01
0,2.676694e-01,9.500000e-01,1.706388e-01,-5.472601e-01,1.969975e-01,-6.274716e-01
0,2.302032e-01,9.600000e-01,1.651577e-01,-5.489463e-01,1.907078e-01,-6.304563e-01
0,1.928604e-01,9.700000e-01,1.596603e-01,-5.505034e-01,1.843887e-01,-6.333414e-01
0,1.556155e-01,9.800000e-01,1.541480e-01,-5.519546e-01,1.780413e-01,-6.361253e-01
0,1.184400e-01,9.900000e-01,1.486215e-01,-5.533234e-01,1.716666e-01,-6.388065e-01
0,8.130362e-02,1,1.430817e-01,-5.546329e-01,1.652655e-01,-6.413833e-01
0,4.417458e-02,1.010000e+00,1.375290e-01,-5.559056e-01,1.588393e-01,-6.438543e-01
0,7.021133e-03,1.020000e+00,1.319636e-01,-5.571625e-01,1.523888e-01,-6.462181e-01
0,-3.018767e-02,1.030000e+00,1.263857e-01,-5.584225e-01,1.459153e-01,-6.484734e-01
0,-6.748103e-02,1.040000e+00,1.207951e-01,-5.597022e-01,1.394197e-01,-6.506189e-01
0,-1.048855e-01,1.050000e+00,1.151916e-01,-5.610154e-01,1.329032e-01,-6.526538e-01
0,-1.424240e-01,1.060000e+00,1.095747e-01,-5.623726e-01,1.263670e-01,-6.545771e-01
0,-1.801154e-01,1.070000e+00,1.039439e-01,-5.637808e-01,1.198121e-01,-6.563883e-01
0,-2.179736e-01,1.080000e+00,9.829887e-02,-5.652433e-01,1.132396e-01,-6.580869e-01
0,-2.560072e-01,1.090000e+00,9.263890e-02,-5.667597e-01,1.066507e-01,-6.596726e-01
0,-2.942190e-01,1.100000e+00,8.696351e-02,-5.683259e-01,1.000465e-01,-6.611455e-01
0,-3.326059e-01,1.110000e+00,8.127224e-02,-5.699343e-01,9.342818e-02,-6.625057e-01
0,-3.711588e-01,1.120000e+00,7.556472e-02,-5.715735e-01,8.679679e-02,-6.637535e-01
0,-4.098628e-01,1.130000e+00,6.984071e-02,-5.732295e-01,8.015349e-02,-6.648895e-01
0,-4.486972e-01,1.140000e+00,6.410013e-02,-5.748853e-01,7.349937e-02,-6.659143e-01
0,-4.876362e-01,1.150000e+00,5.834307e-02,-5.765214e-01,6.683557e-02,-6.668287e-01
0,-5.266492e-01,1.160000e+00,5.256984e-02,-5.781169e-01,6.016317e-02,-6.676337e-01
0,-5.657014e-01,1.170000e+00,4.678094e-02,-5.796495e-01,5.348326e-02,-6.683301e-01
0,-6.047549e-01,1.180000e+00,4.097713e-02,-5.810960e-01,4.679692e-02,-6.689192e-01
0,-6.437692e-01,1.190000e+00,3.515939e-02,-5.824334e-01,4.010523e-02,-6.694019e-01
0,-6.827021e-01,1.200000e+00,2.932891e-02,-5.836390e-01,3.340923e-02,-6.697793e-01
0,-7.215110e-01,1.210000e+00,2.348712e-02,-5.846914e-01,2.670999e-02,-6.700524e-01
0,-7.601531e-01,1.220000e+00,1.763565e-02,-5.855706e-01,2.000853e-02,-6.702221e-01
0,-7.985874e-01,1.230000e+00,1.177634e-02,-5.862589e-01,1.330589e-02,-6.702894e-01
0,-8.367745e-01,1.240000e+00,5.911165e-03,-5.867410e-01,6.603082e-03,-6.702550e-01
0,-8.746784e-01,1.250000e+00,4.224892e-05,-5.870048e-01,-9.887477e-05,-6.701195e-01
0,-9.122665e-01,1.260000e+00,-5.828174e-03,-5.870414e-01,-6.798973e-03,-6.698834e-01
-5.000000e-02,-9.495109e-01,1.270000e+00,-1.167329e-02,-5.819445e-01,-1.347169e-02,-6.646427e-01
-5.000000e-02,-9.786147e-01,1.280000e+00,-1.746635e-02,-5.766326e-01,-2.009150e-02,-6.593030e-01
-5.000000e-02,-1.007055e+00,1.290000e+00,-2.320528e-02,-5.711235e-01,-2.665742e-02,-6.538645e-01
-5.000000e-02,-1.034845e+00,1.300000e+00,-2.888823e-02,-5.654379e-01,-3.316846e-02,-6.483270e-01
-5.000000e-02,-1.062006e+00,1.310000e+00,-3.451353e-02,-5.595985e-01,-3.962363e-02,-6.426904e-01
-5.000000e-02,-1.088563e+00,1.320000e+00,-4.007977e-02,-5.536295e-01,-4.602193e-02,-6.369545e-01
-5.000000e-02,-1.114545e+00,1.330000e+00,-4.558577e-02,-5.475564e-01,-5.236238e-02,-6.311189e-01
-5.000000e-02,-1.139983e+00,1.340000e+00,-5.103063e-02,-5.414048e-01,-5.864398e-02,-6.251836e-01
-5.000000e-02,-1.164912e+00,1.350000e+00,-5.641369e-02,-5.352003e-01,-6.486572e-02,-6.191481e-01
-5.000000e-02,-1.189367e+00,1.360000e+00,-6.173454e-02,-5.289673e-01,-7.102661e-02,-6.130124e-01
-5.000000e-02,-1.213383e+00,1.370000e+00,-6.699302e-02,-5.227290e-01,-7.712563e-02,-6.067764e-01
-5.000000e-02,-1.236997e+00,1.380000e+00,-7.218918e-02,-5.165063e-01,-8.316180e-02,-6.004400e-01
-5.000000e-02,-1.260239e+00,1.390000e+00,-7.732326e-02,-5.103175e-01,-8.913410e-02,-5.940035e-01
-5.000000e-02,-1.283142e+00,1.400000e+00,-8.239569e-02,-5.041782e-01,-9.504154e-02,-5.874673e-01
-5.000000e-02,-1.305730e+00,1.410000e+00,-8.740703e-02,-4.981002e-01,-1.008831e-01,-5.808318e-01
-5.000000e-02,-1.328027e+00,1.420000e+00,-9.235793e-02,-4.920920e-01,-1.066578e-01,-5.740978e-01
-5.000000e-02,-1.350049e+00,1.430000e+00,-9.724911e-02,-4.861580e-01,-1.123647e-01,-5.672662e-01
-5.000000e-02,-1.371809e+00,1.440000e+00,-1.020813e-01,-4.802988e-01,-1.180028e-01,-5.603382e-01
-5.000000e-02,-1.393311e+00,1.450000e+00,-1.068553e-01,-4.745112e-01,-1.235712e-01,-5.533150e-01
-5.000000e-02,-1.414556e+00,1.460000e+00,-1.115718e-01,-4.687880e-01,-1.290688e-01,-5.461982e-01
-5.000000e-02,-1.435537e+00,1.470000e+00,-1.162313e-01,-4.631187e-01,-1.344949e-01,-5.389896e-01
-5.000000e-02,-1.456240e+00,1.480000e+00,-1.208343e-01,-4.574895e-01,-1.398483e-01,-5.316910e-01
-5.000000e-02,-1.476648e+00,1.490000e+00,-1.253811e-01,-4.518836e-01,-1.451284e-01,-5.243046e-01
-5.000000e-02,-1.496736e+00,1.500000e+00,-1.298720e-01,-4.462819e-01,-1.503341e-01,-5.168324e-01
-5.000000e-02,-1.516476e+00,1.510000e+00,-1.343067e-01,-4.406635e-01,-1.554647e-01,-5.092769e-01
-5.000000e-02,-1.535835e+00,1.520000e+00,-1.386851e-01,-4.350062e-01,-1.605194e-01,-5.016402e-01
