t1s,d1s
2.554000e+01,4.329730e-01
2.555000e+01,4.263053e-01
2.556000e+01,4.195712e-01
2.557000e+01,4.127718e-01
2.558000e+01,4.059082e-01
2.559000e+01,3.989816e-01
2.560000e+01,3.919933e-01
2.561000e+01,3.849443e-01
2.562000e+01,3.778358e-01
2.563000e+01,3.706690e-01
2.564000e+01,3.634451e-01
2.565000e+01,3.561653e-01
2.566000e+01,3.488306e-01
2.567000e+01,3.414423e-01
2.568000e+01,3.340016e-01
2.569000e+01,3.265096e-01
2.570000e+01,3.189675e-01
2.571000e+01,3.113765e-01
2.572000e+01,3.037377e-01
2.573000e+01,2.960524e-01
2.574000e+01,2.883216e-01
2.575000e+01,2.805467e-01
2.576000e+01,2.727288e-01
2.577000e+01,2.648691e-01
2.578000e+01,2.569688e-01
2.579000e+01,2.490292e-01
2.580000e+01,2.410515e-01
2.581000e+01,2.330370e-01
2.582000e+01,2.249869e-01
2.583000e+01,2.169025e-01
2.584000e+01,2.087852e-01
2.585000e+01,2.006361e-01
2.586000e+01,1.924567e-01
2.587000e+01,1.842483e-01
2.588000e+01,1.760122e-01
2.589000e+01,1.677497e-01
2.590000e+01,1.594624e-01
2.591000e+01,1.511514e-01
2.592000e+01,1.428183e-01
2.593000e+01,1.344644e-01
2.594000e+01,1.260910e-01
2.595000e+01,1.176997e-01
2.596000e+01,1.092918e-01
2.597000e+01,1.008687e-01
2.598000e+01,9.243171e-02
2.599000e+01,8.398235e-02
26,7.552197e-02
2.601000e+01,6.705194e-02
2.602000e+01,5.857365e-02
2.603000e+01,5.008845e-02
2.604000e+01,4.159773e-02
2.605000e+01,3.310281e-02
2.606000e+01,2.460506e-02
2.607000e+01,1.610582e-02
2.608000e+01,7.606397e-03
2.609000e+01,-8.918667e-04
2.610000e+01,-9.387658e-03
2.611000e+01,-1.787967e-02
2.612000e+01,-2.636658e-02
2.613000e+01,-3.484710e-02
2.614000e+01,-4.331991e-02
2.615000e+01,-5.178373e-02
2.616000e+01,-6.023724e-02
2.617000e+01,-6.867914e-02
2.618000e+01,-7.710813e-02
2.619000e+01,-8.552290e-02
2.620000e+01,-9.392213e-02
2.621000e+01,-1.023045e-01
2.622000e+01,-1.106687e-01
2.623000e+01,-1.190134e-01
2.624000e+01,-1.273373e-01
2.625000e+01,-1.356390e-01
2.626000e+01,-1.439172e-01
2.627000e+01,-1.521706e-01
2.628000e+01,-1.603977e-01
2.629000e+01,-1.685974e-01
2.630000e+01,-1.767681e-01
2.631000e+01,-1.849086e-01
2.632000e+01,-1.930175e-01
2.633000e+01,-2.010935e-01
2.634000e+01,-2.091353e-01
2.635000e+01,-2.171415e-01
2.636000e+01,-2.251108e-01
2.637000e+01,-2.330419e-01
2.638000e+01,-2.409335e-01
2.639000e+01,-2.487843e-01
2.640000e+01,-2.565930e-01
2.641000e+01,-2.643584e-01
2.642000e+01,-2.720793e-01
2.643000e+01,-2.797544e-01
2.644000e+01,-2.873825e-01
2.645000e+01,-2.949624e-01
2.646000e+01,-3.024929e-01
2.647000e+01,-3.099729e-01
2.648000e+01,-3.174012e-01
2.649000e+01,-3.247767e-01
2.650000e+01,-3.320982e-01
2.651000e+01,-3.393647e-01
2.652000e+01,-3.465750e-01
2.653000e+01,-3.537281e-01
2.654000e+01,-3.608228e-01
2.655000e+01,-3.678581e-01
2.656000e+01,-3.748330e-01
2.657000e+01,-3.817463e-01
2.658000e+01,-3.885970e-01
2.659000e+01,-3.953841e-01
2.660000e+01,-4.021065e-01
2.661000e+01,-4.087632e-01
2.662000e+01,-4.153531e-01
2.663000e+01,-4.218752e-01
2.664000e+01,-4.283284e-01
2.665000e+01,-4.347118e-01
2.666000e+01,-4.410243e-01
2.667000e+01,-4.472649e-01
2.668000e+01,-4.534325e-01
2.669000e+01,-4.595262e-01
2.670000e+01,-4.655450e-01
2.671000e+01,-4.714878e-01
2.672000e+01,-4.773537e-01
2.673000e+01,-4.831418e-01
2.674000e+01,-4.888510e-01
2.675000e+01,-4.944805e-01
2.676000e+01,-5.000293e-01
2.677000e+01,-5.054965e-01
2.678000e+01,-5.108812e-01
2.679000e+01,-5.161826e-01
2.680000e+01,-5.213998e-01
2.681000e+01,-5.265320e-01
2.682000e+01,-5.315784e-01
2.683000e+01,-5.365381e-01
2.684000e+01,-5.414106e-01
2.685000e+01,-5.461949e-01
2.686000e+01,-5.508904e-01
2.687000e+01,-5.554964e-01
2.688000e+01,-5.600123e-01
2.689000e+01,-5.644372e-01
2.690000e+01,-5.687707e-01
2.691000e+01,-5.730120e-01
2.692000e+01,-5.771607e-01
2.693000e+01,-5.812160e-01
2.694000e+01,-5.851774e-01
2.695000e+01,-5.890443e-01
2.696000e+01,-5.928162e-01
2.697000e+01,-5.964925e-01
2.698000e+01,-6.000727e-01
2.699000e+01,-6.035563e-01
27,-6.069427e-01
2.701000e+01,-6.102315e-01
2.702000e+01,-6.134221e-01
2.703000e+01,-6.165140e-01
2.704000e+01,-6.195068e-01
2.705000e+01,-6.224000e-01
2.706000e+01,-6.251931e-01
2.707000e+01,-6.278857e-01
2.708000e+01,-6.304774e-01
2.709000e+01,-6.329676e-01
2.710000e+01,-6.353560e-01
2.711000e+01,-6.376422e-01
2.712000e+01,-6.398258e-01
2.713000e+01,-6.419064e-01
2.714000e+01,-6.438837e-01
2.715000e+01,-6.457574e-01
2.716000e+01,-6.475271e-01
2.717000e+01,-6.491926e-01
2.718000e+01,-6.507536e-01
2.719000e+01,-6.522098e-01
2.720000e+01,-6.535611e-01
2.721000e+01,-6.548072e-01
2.722000e+01,-6.559480e-01
2.723000e+01,-6.569833e-01
2.724000e+01,-6.579131e-01
2.725000e+01,-6.587371e-01
2.726000e+01,-6.594553e-01
2.727000e+01,-6.600677e-01
2.728000e+01,-6.605743e-01
2.729000e+01,-6.609749e-01
2.730000e+01,-6.612697e-01
2.731000e+01,-6.614586e-01
2.732000e+01,-6.615417e-01
2.733000e+01,-6.615191e-01
2.734000e+01,-6.613908e-01
2.735000e+01,-6.611568e-01
2.736000e+01,-6.608174e-01
2.737000e+01,-6.603725e-01
2.738000e+01,-6.598224e-01
2.739000e+01,-6.591671e-01
2.740000e+01,-6.584068e-01
2.741000e+01,-6.575416e-01
2.742000e+01,-6.565718e-01
2.743000e+01,-6.554974e-01
2.744000e+01,-6.543186e-01
2.745000e+01,-6.530357e-01
2.746000e+01,-6.516489e-01
2.747000e+01,-6.501583e-01
2.748000e+01,-6.485641e-01
2.749000e+01,-6.468668e-01
2.750000e+01,-6.450663e-01
2.751000e+01,-6.431632e-01
2.752000e+01,-6.411576e-01
2.753000e+01,-6.390498e-01
2.754000e+01,-6.368402e-01
2.755000e+01,-6.345292e-01
2.756000e+01,-6.321170e-01
2.757000e+01,-6.296041e-01
2.758000e+01,-6.269909e-01
2.759000e+01,-6.242778e-01
2.760000e+01,-6.214653e-01
2.761000e+01,-6.185538e-01
2.762000e+01,-6.155439e-01
2.763000e+01,-6.124361e-01
2.764000e+01,-6.092308e-01
2.765000e+01,-6.059287e-01
2.766000e+01,-6.025304e-01
2.767000e+01,-5.990364e-01
2.768000e+01,-5.954474e-01
2.769000e+01,-5.917640e-01
2.770000e+01,-5.879869e-01
2.771000e+01,-5.841167e-01
2.772000e+01,-5.801541e-01
2.773000e+01,-5.760999e-01
2.774000e+01,-5.719546e-01
2.775000e+01,-5.677191e-01
2.776000e+01,-5.633940e-01
2.777000e+01,-5.589802e-01
2.778000e+01,-5.544783e-01
2.779000e+01,-5.498890e-01
2.780000e+01,-5.452132e-01
2.781000e+01,-5.404517e-01
2.782000e+01,-5.356051e-01
2.783000e+01,-5.306743e-01
2.784000e+01,-5.256600e-01
2.785000e+01,-5.205631e-01
2.786000e+01,-5.153844e-01
2.787000e+01,-5.101246e-01
2.788000e+01,-5.047847e-01
2.789000e+01,-4.993653e-01
2.790000e+01,-4.938675e-01
2.791000e+01,-4.882920e-01
2.792000e+01,-4.826397e-01
2.793000e+01,-4.769115e-01
2.794000e+01,-4.711084e-01
2.795000e+01,-4.652311e-01
2.796000e+01,-4.592808e-01
2.797000e+01,-4.532582e-01
2.798000e+01,-4.471644e-01
2.799000e+01,-4.410004e-01
28,-4.347672e-01
2.801000e+01,-4.284658e-01
2.802000e+01,-4.220972e-01
2.803000e+01,-4.156625e-01
2.804000e+01,-4.091628e-01
2.805000e+01,-4.025991e-01
2.806000e+01,-3.959725e-01
2.807000e+01,-3.892842e-01
2.808000e+01,-3.825352e-01
2.809000e+01,-3.757268e-01
2.810000e+01,-3.688600e-01
2.811000e+01,-3.619360e-01
2.812000e+01,-3.549560e-01
2.813000e+01,-3.479211e-01
2.814000e+01,-3.408324e-01
2.815000e+01,-3.336912e-01
2.816000e+01,-3.264987e-01
2.817000e+01,-3.192560e-01
2.818000e+01,-3.119642e-01
2.819000e+01,-3.046247e-01
2.820000e+01,-2.972385e-01
2.821000e+01,-2.898068e-01
2.822000e+01,-2.823309e-01
2.823000e+01,-2.748119e-01
2.824000e+01,-2.672509e-01
2.825000e+01,-2.596493e-01
2.826000e+01,-2.520082e-01
2.827000e+01,-2.443288e-01
2.828000e+01,-2.366123e-01
2.829000e+01,-2.288599e-01
2.830000e+01,-2.210727e-01
2.831000e+01,-2.132522e-01
2.832000e+01,-2.053993e-01
2.833000e+01,-1.975155e-01
2.834000e+01,-1.896019e-01
2.835000e+01,-1.816598e-01
2.836000e+01,-1.736904e-01
2.837000e+01,-1.656951e-01
2.838000e+01,-1.576750e-01
2.839000e+01,-1.496315e-01
2.840000e+01,-1.415659e-01
2.841000e+01,-1.334795e-01
2.842000e+01,-1.253736e-01
2.843000e+01,-1.172495e-01
2.844000e+01,-1.091085e-01
2.845000e+01,-1.009521e-01
2.846000e+01,-9.278145e-02
2.847000e+01,-8.459799e-02
2.848000e+01,-7.640305e-02
2.849000e+01,-6.819799e-02
2.850000e+01,-5.998414e-02
2.851000e+01,-5.176286e-02
2.852000e+01,-4.353550e-02
2.853000e+01,-3.530341e-02
2.854000e+01,-2.706792e-02
2.855000e+01,-1.883037e-02
2.856000e+01,-1.059210e-02
2.857000e+01,-2.354439e-03
2.858000e+01,5.881300e-03
2.859000e+01,1.411380e-02
2.860000e+01,2.234175e-02
2.861000e+01,3.056384e-02
2.862000e+01,3.877879e-02
2.863000e+01,4.698530e-02
2.864000e+01,5.518208e-02
2.865000e+01,6.336786e-02
2.866000e+01,7.154137e-02
2.867000e+01,7.970133e-02
2.868000e+01,8.784647e-02
2.869000e+01,9.597554e-02
2.870000e+01,1.040873e-01
2.871000e+01,1.121804e-01
2.872000e+01,1.202536e-01
2.873000e+01,1.283058e-01
2.874000e+01,1.363355e-01
2.875000e+01,1.443416e-01
2.876000e+01,1.523228e-01
2.877000e+01,1.602778e-01
2.878000e+01,1.682054e-01
2.879000e+01,1.761042e-01
2.880000e+01,1.839731e-01
2.881000e+01,1.918108e-01
2.882000e+01,1.996160e-01
2.883000e+01,2.073874e-01
2.884000e+01,2.151237e-01
2.885000e+01,2.228238e-01
2.886000e+01,2.304864e-01
2.887000e+01,2.381102e-01
2.888000e+01,2.456939e-01
2.889000e+01,2.532364e-01
2.890000e+01,2.607364e-01
2.891000e+01,2.681927e-01
2.892000e+01,2.756040e-01
2.893000e+01,2.829693e-01
2.894000e+01,2.902872e-01
2.895000e+01,2.975567e-01
2.896000e+01,3.047765e-01
2.897000e+01,3.119456e-01
2.898000e+01,3.190627e-01
2.899000e+01,3.261268e-01
29,3.331367e-01
2.901000e+01,3.400914e-01
2.902000e+01,3.469898e-01
2.903000e+01,3.538309e-01
2.904000e+01,3.606135e-01
2.905000e+01,3.673366e-01
2.906000e+01,3.739992e-01
2.907000e+01,3.806003e-01
2.908000e+01,3.871389e-01
2.909000e+01,3.936140e-01
2.910000e+01,4.000245e-01
2.911000e+01,4.063696e-01
2.912000e+01,4.126482e-01
2.913000e+01,4.188593e-01
2.914000e+01,4.250021e-01
2.915000e+01,4.310755e-01
2.916000e+01,4.370787e-01
2.917000e+01,4.430105e-01
2.918000e+01,4.488703e-01
2.919000e+01,4.546569e-01
2.920000e+01,4.603695e-01
2.921000e+01,4.660072e-01
2.922000e+01,4.715690e-01
2.923000e+01,4.770542e-01
2.924000e+01,4.824617e-01
2.925000e+01,4.877907e-01
2.926000e+01,4.930404e-01
2.927000e+01,4.982099e-01
2.928000e+01,5.032983e-01
2.929000e+01,5.083049e-01
2.930000e+01,5.132288e-01
2.931000e+01,5.180692e-01
2.932000e+01,5.228254e-01
2.933000e+01,5.274966e-01
2.934000e+01,5.320821e-01
2.935000e+01,5.365811e-01
2.936000e+01,5.409929e-01
2.937000e+01,5.453169e-01
2.938000e+01,5.495524e-01
2.939000e+01,5.536987e-01
2.940000e+01,5.577553e-01
2.941000e+01,5.617214e-01
2.942000e+01,5.655966e-01
2.943000e+01,5.693802e-01
2.944000e+01,5.730718e-01
2.945000e+01,5.766706e-01
2.946000e+01,5.801763e-01
2.947000e+01,5.835884e-01
2.948000e+01,5.869063e-01
2.949000e+01,5.901295e-01
2.950000e+01,5.932576e-01
2.951000e+01,5.962902e-01
2.952000e+01,5.992268e-01
2.953000e+01,6.020669e-01
2.954000e+01,6.048102e-01
2.955000e+01,6.074563e-01
2.956000e+01,6.100046e-01
2.957000e+01,6.124550e-01
2.958000e+01,6.148069e-01
2.959000e+01,6.170601e-01
2.960000e+01,6.192142e-01
2.961000e+01,6.212687e-01
2.962000e+01,6.232235e-01
2.963000e+01,6.250782e-01
2.964000e+01,6.268325e-01
2.965000e+01,6.284861e-01
2.966000e+01,6.300388e-01
2.967000e+01,6.314902e-01
2.968000e+01,6.328402e-01
2.969000e+01,6.340886e-01
2.970000e+01,6.352351e-01
2.971000e+01,6.362795e-01
2.972000e+01,6.372218e-01
2.973000e+01,6.380617e-01
2.974000e+01,6.387992e-01
2.975000e+01,6.394341e-01
2.976000e+01,6.399664e-01
2.977000e+01,6.403961e-01
2.978000e+01,6.407230e-01
2.979000e+01,6.409472e-01
2.980000e+01,6.410686e-01
2.981000e+01,6.410874e-01
2.982000e+01,6.410035e-01
2.983000e+01,6.408170e-01
2.984000e+01,6.405281e-01
2.985000e+01,6.401367e-01
2.986000e+01,6.396430e-01
2.987000e+01,6.390472e-01
2.988000e+01,6.383494e-01
2.989000e+01,6.375498e-01
2.990000e+01,6.366485e-01
2.991000e+01,6.356457e-01
2.992000e+01,6.345417e-01
2.993000e+01,6.333366e-01
2.994000e+01,6.320307e-01
2.995000e+01,6.306241e-01
2.996000e+01,6.291173e-01
2.997000e+01,6.275103e-01
2.998000e+01,6.258035e-01
2.999000e+01,6.239972e-01
30,6.220917e-01
3.001000e+01,6.200873e-01
3.002000e+01,6.179842e-01
3.003000e+01,6.157829e-01
3.004000e+01,6.134837e-01
3.005000e+01,6.110869e-01
3.006000e+01,6.085930e-01
3.007000e+01,6.060023e-01
3.008000e+01,6.033152e-01
3.009000e+01,6.005322e-01
3.010000e+01,5.976537e-01
3.011000e+01,5.946802e-01
3.012000e+01,5.916122e-01
3.013000e+01,5.884501e-01
3.014000e+01,5.851946e-01
3.015000e+01,5.818461e-01
3.016000e+01,5.784052e-01
3.017000e+01,5.748725e-01
3.018000e+01,5.712486e-01
3.019000e+01,5.675341e-01
3.020000e+01,5.637296e-01
3.021000e+01,5.598359e-01
3.022000e+01,5.558535e-01
3.023000e+01,5.517831e-01
3.024000e+01,5.476255e-01
3.025000e+01,5.433814e-01
3.026000e+01,5.390514e-01
3.027000e+01,5.346364e-01
3.028000e+01,5.301371e-01
3.029000e+01,5.255542e-01
3.030000e+01,5.208885e-01
