t1sc,d1sc
2.785000e+01,-1.002158e-01
2.786000e+01,-9.580907e-02
2.787000e+01,-9.138786e-02
2.788000e+01,-8.695275e-02
2.789000e+01,-8.250437e-02
2.790000e+01,-7.804337e-02
2.791000e+01,-7.357040e-02
2.792000e+01,-6.908616e-02
2.793000e+01,-6.459133e-02
2.794000e+01,-6.008663e-02
2.795000e+01,-5.557279e-02
2.796000e+01,-5.105058e-02
2.797000e+01,-4.652077e-02
2.798000e+01,-4.198413e-02
2.799000e+01,-3.744147e-02
28,-3.289360e-02
2.801000e+01,-2.834134e-02
2.802000e+01,-2.378554e-02
2.803000e+01,-1.922701e-02
2.804000e+01,-1.466660e-02
2.805000e+01,-1.010513e-02
2.806000e+01,-5.543453e-03
2.807000e+01,-9.823784e-04
2.808000e+01,3.577276e-03
2.809000e+01,8.134708e-03
2.810000e+01,1.268913e-02
2.811000e+01,1.723976e-02
2.812000e+01,2.178584e-02
2.813000e+01,2.632664e-02
2.814000e+01,3.086143e-02
2.815000e+01,3.538951e-02
2.816000e+01,3.991019e-02
2.817000e+01,4.442280e-02
2.818000e+01,4.892667e-02
2.819000e+01,5.342118e-02
2.820000e+01,5.790569e-02
2.821000e+01,6.237958e-02
2.822000e+01,6.684223e-02
2.823000e+01,7.129304e-02
2.824000e+01,7.573140e-02
2.825000e+01,8.015671e-02
2.826000e+01,8.456835e-02
2.827000e+01,8.896571e-02
2.828000e+01,9.334818e-02
2.829000e+01,9.771511e-02
2.830000e+01,1.020659e-01
2.831000e+01,1.063998e-01
2.832000e+01,1.107162e-01
2.833000e+01,1.150145e-01
2.834000e+01,1.192939e-01
2.835000e+01,1.235538e-01
2.836000e+01,1.277933e-01
2.837000e+01,1.320119e-01
2.838000e+01,1.362087e-01
2.839000e+01,1.403830e-01
2.840000e+01,1.445341e-01
2.841000e+01,1.486611e-01
2.842000e+01,1.527635e-01
2.843000e+01,1.568403e-01
2.844000e+01,1.608909e-01
2.845000e+01,1.649145e-01
2.846000e+01,1.689104e-01
2.847000e+01,1.728779e-01
2.848000e+01,1.768163e-01
2.849000e+01,1.807249e-01
2.850000e+01,1.846030e-01
2.851000e+01,1.884500e-01
2.852000e+01,1.922653e-01
2.853000e+01,1.960483e-01
2.854000e+01,1.997983e-01
2.855000e+01,2.035149e-01
2.856000e+01,2.071974e-01
2.857000e+01,2.108455e-01
2.858000e+01,2.144585e-01
2.859000e+01,2.180359e-01
2.860000e+01,2.215774e-01
2.861000e+01,2.250823e-01
2.862000e+01,2.285504e-01
2.863000e+01,2.319811e-01
2.864000e+01,2.353740e-01
2.865000e+01,2.387286e-01
2.866000e+01,2.420445e-01
2.867000e+01,2.453212e-01
2.868000e+01,2.485584e-01
2.869000e+01,2.517555e-01
2.870000e+01,2.549120e-01
2.871000e+01,2.580276e-01
2.872000e+01,2.611017e-01
2.873000e+01,2.641339e-01
2.874000e+01,2.671236e-01
2.875000e+01,2.700704e-01
2.876000e+01,2.729737e-01
2.877000e+01,2.758330e-01
2.878000e+01,2.786478e-01
2.879000e+01,2.814176e-01
2.880000e+01,2.841418e-01
2.881000e+01,2.868200e-01
2.882000e+01,2.894517e-01
2.883000e+01,2.920362e-01
2.884000e+01,2.945732e-01
2.885000e+01,2.970622e-01
2.886000e+01,2.995027e-01
2.887000e+01,3.018942e-01
2.888000e+01,3.042363e-01
2.889000e+01,3.065287e-01
2.890000e+01,3.087709e-01
2.891000e+01,3.109626e-01
2.892000e+01,3.131034e-01
2.893000e+01,3.151930e-01
2.894000e+01,3.172311e-01
2.895000e+01,3.192175e-01
2.896000e+01,3.211519e-01
2.897000e+01,3.230340e-01
2.898000e+01,3.248637e-01
2.899000e+01,3.266407e-01
29,3.283649e-01
2.901000e+01,3.300361e-01
2.902000e+01,3.316541e-01
2.903000e+01,3.332188e-01
2.904000e+01,3.347301e-01
2.905000e+01,3.361877e-01
2.906000e+01,3.375915e-01
2.907000e+01,3.389414e-01
2.908000e+01,3.402372e-01
2.909000e+01,3.414788e-01
2.910000e+01,3.426660e-01
2.911000e+01,3.437987e-01
2.912000e+01,3.448766e-01
2.913000e+01,3.458996e-01
2.914000e+01,3.468676e-01
2.915000e+01,3.477802e-01
2.916000e+01,3.486374e-01
2.917000e+01,3.494390e-01
2.918000e+01,3.501847e-01
2.919000e+01,3.508744e-01
2.920000e+01,3.515079e-01
2.921000e+01,3.520850e-01
2.922000e+01,3.526055e-01
2.923000e+01,3.530694e-01
2.924000e+01,3.534764e-01
2.925000e+01,3.538264e-01
2.926000e+01,3.541194e-01
2.927000e+01,3.543552e-01
2.928000e+01,3.545338e-01
2.929000e+01,3.546551e-01
2.930000e+01,3.547191e-01
2.931000e+01,3.547258e-01
2.932000e+01,3.546752e-01
2.933000e+01,3.545674e-01
2.934000e+01,3.544025e-01
2.935000e+01,3.541805e-01
2.936000e+01,3.539015e-01
2.937000e+01,3.535657e-01
2.938000e+01,3.531732e-01
2.939000e+01,3.527241e-01
2.940000e+01,3.522187e-01
2.941000e+01,3.516571e-01
2.942000e+01,3.510396e-01
2.943000e+01,3.503662e-01
2.944000e+01,3.496372e-01
2.945000e+01,3.488528e-01
2.946000e+01,3.480132e-01
2.947000e+01,3.471187e-01
2.948000e+01,3.461692e-01
2.949000e+01,3.451652e-01
2.950000e+01,3.441068e-01
2.951000e+01,3.429940e-01
2.952000e+01,3.418272e-01
2.953000e+01,3.406065e-01
2.954000e+01,3.393321e-01
2.955000e+01,3.380041e-01
2.956000e+01,3.366227e-01
2.957000e+01,3.351880e-01
2.958000e+01,3.337003e-01
2.959000e+01,3.321596e-01
2.960000e+01,3.305663e-01
2.961000e+01,3.289204e-01
2.962000e+01,3.272221e-01
2.963000e+01,3.254717e-01
2.964000e+01,3.236694e-01
2.965000e+01,3.218155e-01
2.966000e+01,3.199101e-01
2.967000e+01,3.179535e-01
2.968000e+01,3.159462e-01
2.969000e+01,3.138883e-01
2.970000e+01,3.117802e-01
2.971000e+01,3.096222e-01
2.972000e+01,3.074148e-01
2.973000e+01,3.051583e-01
2.974000e+01,3.028532e-01
2.975000e+01,3.004999e-01
2.976000e+01,2.980988e-01
2.977000e+01,2.956504e-01
2.978000e+01,2.931552e-01
2.979000e+01,2.906137e-01
2.980000e+01,2.880264e-01
2.981000e+01,2.853937e-01
2.982000e+01,2.827163e-01
2.983000e+01,2.799945e-01
2.984000e+01,2.772289e-01
2.985000e+01,2.744201e-01
2.986000e+01,2.715685e-01
2.987000e+01,2.686746e-01
2.988000e+01,2.657390e-01
2.989000e+01,2.627620e-01
2.990000e+01,2.597443e-01
2.991000e+01,2.566863e-01
2.992000e+01,2.535885e-01
2.993000e+01,2.504513e-01
2.994000e+01,2.472751e-01
2.995000e+01,2.440606e-01
2.996000e+01,2.408081e-01
2.997000e+01,2.375180e-01
2.998000e+01,2.341909e-01
2.999000e+01,2.308272e-01
30,2.274274e-01
3.001000e+01,2.239919e-01
3.002000e+01,2.205213e-01
3.003000e+01,2.170160e-01
3.004000e+01,2.134766e-01
3.005000e+01,2.099035e-01
3.006000e+01,2.062974e-01
3.007000e+01,2.026587e-01
3.008000e+01,1.989880e-01
3.009000e+01,1.952859e-01
3.010000e+01,1.915531e-01
3.011000e+01,1.877902e-01
3.012000e+01,1.839977e-01
3.013000e+01,1.801763e-01
3.014000e+01,1.763268e-01
3.015000e+01,1.724498e-01
3.016000e+01,1.685459e-01
3.017000e+01,1.646160e-01
3.018000e+01,1.606606e-01
3.019000e+01,1.566805e-01
3.020000e+01,1.526765e-01
3.021000e+01,1.486492e-01
3.022000e+01,1.445993e-01
3.023000e+01,1.405277e-01
3.024000e+01,1.364349e-01
3.025000e+01,1.323218e-01
3.026000e+01,1.281889e-01
3.027000e+01,1.240370e-01
3.028000e+01,1.198668e-01
3.029000e+01,1.156789e-01
3.030000e+01,1.114740e-01
3.031000e+01,1.072528e-01
3.032000e+01,1.030159e-01
3.033000e+01,9.876392e-02
3.034000e+01,9.449754e-02
3.035000e+01,9.021736e-02
3.036000e+01,8.592402e-02
3.037000e+01,8.161812e-02
3.038000e+01,7.730029e-02
3.039000e+01,7.297116e-02
3.040000e+01,6.863133e-02
3.041000e+01,6.428145e-02
3.042000e+01,5.992215e-02
3.043000e+01,5.555406e-02
3.044000e+01,5.117784e-02
3.045000e+01,4.679416e-02
3.046000e+01,4.240368e-02
3.047000e+01,3.800708e-02
3.048000e+01,3.360508e-02
3.049000e+01,2.919836e-02
3.050000e+01,2.478767e-02
3.051000e+01,2.037372e-02
3.052000e+01,1.595726e-02
3.053000e+01,1.153904e-02
3.054000e+01,7.119824e-03
3.055000e+01,2.700379e-03
3.056000e+01,-1.718523e-03
3.057000e+01,-6.136107e-03
3.058000e+01,-1.055160e-02
3.059000e+01,-1.496421e-02
3.060000e+01,-1.937319e-02
3.061000e+01,-2.377775e-02
3.062000e+01,-2.817713e-02
3.063000e+01,-3.257059e-02
3.064000e+01,-3.695736e-02
3.065000e+01,-4.133673e-02
3.066000e+01,-4.570796e-02
3.067000e+01,-5.007034e-02
3.068000e+01,-5.442317e-02
3.069000e+01,-5.876578e-02
3.070000e+01,-6.309748e-02
3.071000e+01,-6.741761e-02
3.072000e+01,-7.172553e-02
3.073000e+01,-7.602059e-02
3.074000e+01,-8.030217e-02
3.075000e+01,-8.456965e-02
3.076000e+01,-8.882241e-02
3.077000e+01,-9.305985e-02
3.078000e+01,-9.728135e-02
3.079000e+01,-1.014863e-01
3.080000e+01,-1.056741e-01
3.081000e+01,-1.098442e-01
3.082000e+01,-1.139959e-01
3.083000e+01,-1.181287e-01
3.084000e+01,-1.222419e-01
3.085000e+01,-1.263349e-01
3.086000e+01,-1.304070e-01
3.087000e+01,-1.344577e-01
3.088000e+01,-1.384863e-01
3.089000e+01,-1.424921e-01
3.090000e+01,-1.464744e-01
3.091000e+01,-1.504327e-01
3.092000e+01,-1.543663e-01
3.093000e+01,-1.582744e-01
3.094000e+01,-1.621564e-01
3.095000e+01,-1.660116e-01
3.096000e+01,-1.698394e-01
3.097000e+01,-1.736390e-01
3.098000e+01,-1.774099e-01
3.099000e+01,-1.811513e-01
31,-1.848626e-01
3.101000e+01,-1.885432e-01
3.102000e+01,-1.921924e-01
3.103000e+01,-1.958095e-01
3.104000e+01,-1.993941e-01
3.105000e+01,-2.029456e-01
3.106000e+01,-2.064632e-01
3.107000e+01,-2.099465e-01
3.108000e+01,-2.133950e-01
3.109000e+01,-2.168080e-01
3.110000e+01,-2.201852e-01
3.111000e+01,-2.235260e-01
3.112000e+01,-2.268298e-01
3.113000e+01,-2.300964e-01
3.114000e+01,-2.333251e-01
3.115000e+01,-2.365156e-01
3.116000e+01,-2.396674e-01
3.117000e+01,-2.427800e-01
3.118000e+01,-2.458532e-01
3.119000e+01,-2.488863e-01
3.120000e+01,-2.518791e-01
3.121000e+01,-2.548311e-01
3.122000e+01,-2.577418e-01
3.123000e+01,-2.606110e-01
3.124000e+01,-2.634381e-01
3.125000e+01,-2.662227e-01
3.126000e+01,-2.689644e-01
3.127000e+01,-2.716628e-01
3.128000e+01,-2.743174e-01
3.129000e+01,-2.769279e-01
3.130000e+01,-2.794937e-01
3.131000e+01,-2.820145e-01
3.132000e+01,-2.844897e-01
3.133000e+01,-2.869191e-01
3.134000e+01,-2.893020e-01
3.135000e+01,-2.916382e-01
3.136000e+01,-2.939272e-01
3.137000e+01,-2.961685e-01
3.138000e+01,-2.983618e-01
3.139000e+01,-3.005066e-01
3.140000e+01,-3.026026e-01
3.141000e+01,-3.046494e-01
3.142000e+01,-3.066467e-01
3.143000e+01,-3.085940e-01
3.144000e+01,-3.104912e-01
3.145000e+01,-3.123378e-01
3.146000e+01,-3.141336e-01
3.147000e+01,-3.158783e-01
3.148000e+01,-3.175717e-01
3.149000e+01,-3.192136e-01
3.150000e+01,-3.208036e-01
3.151000e+01,-3.223417e-01
3.152000e+01,-3.238276e-01
3.153000e+01,-3.252611e-01
3.154000e+01,-3.266421e-01
3.155000e+01,-3.279705e-01
3.156000e+01,-3.292461e-01
3.157000e+01,-3.304688e-01
3.158000e+01,-3.316384e-01
3.159000e+01,-3.327549e-01
3.160000e+01,-3.338180e-01
3.161000e+01,-3.348278e-01
3.162000e+01,-3.357841e-01
3.163000e+01,-3.366867e-01
3.164000e+01,-3.375357e-01
3.165000e+01,-3.383307e-01
3.166000e+01,-3.390719e-01
3.167000e+01,-3.397590e-01
3.168000e+01,-3.403918e-01
3.169000e+01,-3.409705e-01
3.170000e+01,-3.414947e-01
3.171000e+01,-3.419643e-01
3.172000e+01,-3.423794e-01
3.173000e+01,-3.427397e-01
3.174000e+01,-3.430452e-01
3.175000e+01,-3.432958e-01
3.176000e+01,-3.434914e-01
3.177000e+01,-3.436319e-01
3.178000e+01,-3.437172e-01
3.179000e+01,-3.437474e-01
3.180000e+01,-3.437223e-01
3.181000e+01,-3.436419e-01
3.182000e+01,-3.435063e-01
3.183000e+01,-3.433155e-01
3.184000e+01,-3.430694e-01
3.185000e+01,-3.427682e-01
3.186000e+01,-3.424118e-01
3.187000e+01,-3.420004e-01
3.188000e+01,-3.415341e-01
3.189000e+01,-3.410130e-01
3.190000e+01,-3.404372e-01
3.191000e+01,-3.398069e-01
3.192000e+01,-3.391222e-01
3.193000e+01,-3.383833e-01
3.194000e+01,-3.375905e-01
3.195000e+01,-3.367438e-01
3.196000e+01,-3.358435e-01
3.197000e+01,-3.348899e-01
3.198000e+01,-3.338831e-01
3.199000e+01,-3.328233e-01
32,-3.317108e-01
3.201000e+01,-3.305458e-01
3.202000e+01,-3.293286e-01
3.203000e+01,-3.280593e-01
3.204000e+01,-3.267382e-01
3.205000e+01,-3.253655e-01
3.206000e+01,-3.239415e-01
3.207000e+01,-3.224663e-01
3.208000e+01,-3.209402e-01
3.209000e+01,-3.193635e-01
3.210000e+01,-3.177363e-01
3.211000e+01,-3.160589e-01
3.212000e+01,-3.143314e-01
3.213000e+01,-3.125543e-01
3.214000e+01,-3.107276e-01
3.215000e+01,-3.088516e-01
3.216000e+01,-3.069267e-01
3.217000e+01,-3.049530e-01
3.218000e+01,-3.029308e-01
3.219000e+01,-3.008605e-01
3.220000e+01,-2.987423e-01
3.221000e+01,-2.965766e-01
3.222000e+01,-2.943637e-01
3.223000e+01,-2.921039e-01
3.224000e+01,-2.897977e-01
3.225000e+01,-2.874453e-01
3.226000e+01,-2.850472e-01
3.227000e+01,-2.826038e-01
3.228000e+01,-2.801156e-01
3.229000e+01,-2.775829e-01
3.230000e+01,-2.750063e-01
3.231000e+01,-2.723861e-01
3.232000e+01,-2.697230e-01
3.233000e+01,-2.670172e-01
3.234000e+01,-2.642695e-01
3.235000e+01,-2.614802e-01
3.236000e+01,-2.586499e-01
3.237000e+01,-2.557791e-01
3.238000e+01,-2.528683e-01
3.239000e+01,-2.499180e-01
3.240000e+01,-2.469287e-01
3.241000e+01,-2.439010e-01
3.242000e+01,-2.408354e-01
3.243000e+01,-2.377323e-01
3.244000e+01,-2.345923e-01
3.245000e+01,-2.314159e-01
3.246000e+01,-2.282036e-01
3.247000e+01,-2.249559e-01
3.248000e+01,-2.216732e-01
3.249000e+01,-2.183562e-01
3.250000e+01,-2.150053e-01
3.251000e+01,-2.116210e-01
3.252000e+01,-2.082037e-01
3.253000e+01,-2.047541e-01
3.254000e+01,-2.012726e-01
3.255000e+01,-1.977597e-01
3.256000e+01,-1.942159e-01
3.257000e+01,-1.906418e-01
3.258000e+01,-1.870379e-01
3.259000e+01,-1.834048e-01
3.260000e+01,-1.797430e-01
3.261000e+01,-1.760531e-01
3.262000e+01,-1.723356e-01
3.263000e+01,-1.685912e-01
3.264000e+01,-1.648204e-01
3.265000e+01,-1.610240e-01
3.266000e+01,-1.572024e-01
3.267000e+01,-1.533564e-01
3.268000e+01,-1.494866e-01
3.269000e+01,-1.455937e-01
3.270000e+01,-1.416783e-01
3.271000e+01,-1.377411e-01
3.272000e+01,-1.337828e-01
3.273000e+01,-1.298041e-01
3.274000e+01,-1.258057e-01
3.275000e+01,-1.217882e-01
3.276000e+01,-1.177524e-01
3.277000e+01,-1.136990e-01
3.278000e+01,-1.096286e-01
3.279000e+01,-1.055420e-01
3.280000e+01,-1.014397e-01
3.281000e+01,-9.732262e-02
3.282000e+01,-9.319127e-02
3.283000e+01,-8.904637e-02
3.284000e+01,-8.488857e-02
3.285000e+01,-8.071854e-02
3.286000e+01,-7.653692e-02
3.287000e+01,-7.234437e-02
3.288000e+01,-6.814152e-02
3.289000e+01,-6.392901e-02
3.290000e+01,-5.970748e-02
3.291000e+01,-5.547756e-02
3.292000e+01,-5.123987e-02
3.293000e+01,-4.699506e-02
3.294000e+01,-4.274375e-02
3.295000e+01,-3.848658e-02
3.296000e+01,-3.422419e-02
3.297000e+01,-2.995721e-02
3.298000e+01,-2.568631e-02
3.299000e+01,-2.141213e-02
33,-1.713533e-02
3.301000e+01,-1.285659e-02
3.302000e+01,-8.576579e-03
3.303000e+01,-4.295981e-03
3.304000e+01,-1.548832e-05
3.305000e+01,4.264200e-03
3.306000e+01,8.542379e-03
3.307000e+01,1.281834e-02
3.308000e+01,1.709136e-02
3.309000e+01,2.136072e-02
3.310000e+01,2.562570e-02
3.311000e+01,2.988557e-02
3.312000e+01,3.413960e-02
3.313000e+01,3.838707e-02
3.314000e+01,4.262726e-02
3.315000e+01,4.685944e-02
3.316000e+01,5.108290e-02
3.317000e+01,5.529693e-02
3.318000e+01,5.950082e-02
3.319000e+01,6.369388e-02
3.320000e+01,6.787542e-02
3.321000e+01,7.204476e-02
3.322000e+01,7.620124e-02
3.323000e+01,8.034419e-02
3.324000e+01,8.447296e-02
3.325000e+01,8.858692e-02
3.326000e+01,9.268543e-02
3.327000e+01,9.676787e-02
3.328000e+01,1.008336e-01
3.329000e+01,1.048821e-01
3.330000e+01,1.089127e-01
3.331000e+01,1.129247e-01
3.332000e+01,1.169177e-01
3.333000e+01,1.208911e-01
3.334000e+01,1.248442e-01
3.335000e+01,1.287764e-01
3.336000e+01,1.326872e-01
3.337000e+01,1.365760e-01
3.338000e+01,1.404422e-01
3.339000e+01,1.442852e-01
3.340000e+01,1.481044e-01
3.341000e+01,1.518993e-01
3.342000e+01,1.556691e-01
3.343000e+01,1.594134e-01
3.344000e+01,1.631315e-01
3.345000e+01,1.668228e-01
3.346000e+01,1.704867e-01
3.347000e+01,1.741226e-01
3.348000e+01,1.777299e-01
3.349000e+01,1.813079e-01
3.350000e+01,1.848561e-01
3.351000e+01,1.883739e-01
3.352000e+01,1.918606e-01
3.353000e+01,1.953157e-01
3.354000e+01,1.987386e-01
3.355000e+01,2.021287e-01
3.356000e+01,2.054854e-01
3.357000e+01,2.088082e-01
3.358000e+01,2.120965e-01
3.359000e+01,2.153498e-01
3.360000e+01,2.185676e-01
3.361000e+01,2.217493e-01
3.362000e+01,2.248945e-01
3.363000e+01,2.280026e-01
3.364000e+01,2.310732e-01
3.365000e+01,2.341059e-01
3.366000e+01,2.371002e-01
3.367000e+01,2.400556e-01
3.368000e+01,2.429717e-01
3.369000e+01,2.458482e-01
3.370000e+01,2.486845e-01
3.371000e+01,2.514804e-01
3.372000e+01,2.542353e-01
3.373000e+01,2.569489e-01
3.374000e+01,2.596209e-01
3.375000e+01,2.622508e-01
3.376000e+01,2.648383e-01
3.377000e+01,2.673830e-01
3.378000e+01,2.698845e-01
3.379000e+01,2.723425e-01
3.380000e+01,2.747565e-01
3.381000e+01,2.771262e-01
3.382000e+01,2.794513e-01
3.383000e+01,2.817313e-01
3.384000e+01,2.839659e-01
3.385000e+01,2.861547e-01
3.386000e+01,2.882974e-01
3.387000e+01,2.903935e-01
3.388000e+01,2.924428e-01
3.389000e+01,2.944449e-01
3.390000e+01,2.963994e-01
3.391000e+01,2.983060e-01
3.392000e+01,3.001643e-01
3.393000e+01,3.019741e-01
3.394000e+01,3.037349e-01
3.395000e+01,3.054466e-01
3.396000e+01,3.071088e-01
3.397000e+01,3.087212e-01
3.398000e+01,3.102836e-01
3.399000e+01,3.117957e-01
34,3.132574e-01
3.401000e+01,3.146683e-01
3.402000e+01,3.160282e-01
3.403000e+01,3.173370e-01
3.404000e+01,3.185945e-01
3.405000e+01,3.198006e-01
3.406000e+01,3.209550e-01
3.407000e+01,3.220577e-01
3.408000e+01,3.231084e-01
3.409000e+01,3.241072e-01
3.410000e+01,3.250539e-01
3.411000e+01,3.259483e-01
3.412000e+01,3.267905e-01
3.413000e+01,3.275802e-01
3.414000e+01,3.283175e-01
3.415000e+01,3.290023e-01
3.416000e+01,3.296345e-01
3.417000e+01,3.302140e-01
3.418000e+01,3.307407e-01
3.419000e+01,3.312147e-01
3.420000e+01,3.316358e-01
3.421000e+01,3.320040e-01
3.422000e+01,3.323193e-01
3.423000e+01,3.325815e-01
3.424000e+01,3.327906e-01
3.425000e+01,3.329467e-01
3.426000e+01,3.330496e-01
3.427000e+01,3.330992e-01
3.428000e+01,3.330957e-01
3.429000e+01,3.330389e-01
3.430000e+01,3.329289e-01
3.431000e+01,3.327656e-01
3.432000e+01,3.325490e-01
3.433000e+01,3.322792e-01
3.434000e+01,3.319561e-01
3.435000e+01,3.315799e-01
3.436000e+01,3.311505e-01
3.437000e+01,3.306680e-01
3.438000e+01,3.301325e-01
3.439000e+01,3.295441e-01
3.440000e+01,3.289029e-01
3.441000e+01,3.282090e-01
3.442000e+01,3.274626e-01
3.443000e+01,3.266638e-01
3.444000e+01,3.258128e-01
3.445000e+01,3.249096e-01
3.446000e+01,3.239547e-01
3.447000e+01,3.229480e-01
3.448000e+01,3.218899e-01
3.449000e+01,3.207806e-01
3.450000e+01,3.196202e-01
3.451000e+01,3.184091e-01
3.452000e+01,3.171474e-01
3.453000e+01,3.158355e-01
3.454000e+01,3.144735e-01
3.455000e+01,3.130617e-01
3.456000e+01,3.116004e-01
3.457000e+01,3.100899e-01
3.458000e+01,3.085303e-01
3.459000e+01,3.069221e-01
3.460000e+01,3.052653e-01
3.461000e+01,3.035604e-01
3.462000e+01,3.018076e-01
3.463000e+01,3.000071e-01
3.464000e+01,2.981593e-01
3.465000e+01,2.962644e-01
3.466000e+01,2.943226e-01
3.467000e+01,2.923344e-01
3.468000e+01,2.902999e-01
3.469000e+01,2.882195e-01
3.470000e+01,2.860935e-01
3.471000e+01,2.839222e-01
3.472000e+01,2.817060e-01
3.473000e+01,2.794451e-01
3.474000e+01,2.771399e-01
3.475000e+01,2.747908e-01
3.476000e+01,2.723981e-01
3.477000e+01,2.699622e-01
3.478000e+01,2.674835e-01
3.479000e+01,2.649625e-01
3.480000e+01,2.623995e-01
3.481000e+01,2.597950e-01
3.482000e+01,2.571493e-01
3.483000e+01,2.544630e-01
3.484000e+01,2.517366e-01
3.485000e+01,2.489704e-01
3.486000e+01,2.461651e-01
3.487000e+01,2.433210e-01
3.488000e+01,2.404387e-01
3.489000e+01,2.375187e-01
3.490000e+01,2.345614e-01
3.491000e+01,2.315675e-01
3.492000e+01,2.285374e-01
3.493000e+01,2.254716e-01
3.494000e+01,2.223708e-01
3.495000e+01,2.192353e-01
3.496000e+01,2.160658e-01
3.497000e+01,2.128627e-01
3.498000e+01,2.096266e-01
3.499000e+01,2.063579e-01
35,2.030574e-01
3.501000e+01,1.997253e-01
3.502000e+01,1.963624e-01
3.503000e+01,1.929690e-01
3.504000e+01,1.895458e-01
3.505000e+01,1.860932e-01
3.506000e+01,1.826118e-01
3.507000e+01,1.791021e-01
3.508000e+01,1.755647e-01
3.509000e+01,1.720000e-01
3.510000e+01,1.684087e-01
3.511000e+01,1.647912e-01
3.512000e+01,1.611482e-01
3.513000e+01,1.574802e-01
3.514000e+01,1.537877e-01
3.515000e+01,1.500714e-01
3.516000e+01,1.463318e-01
3.517000e+01,1.425696e-01
3.518000e+01,1.387852e-01
3.519000e+01,1.349795e-01
3.520000e+01,1.311529e-01
3.521000e+01,1.273061e-01
3.522000e+01,1.234397e-01
3.523000e+01,1.195545e-01
3.524000e+01,1.156510e-01
3.525000e+01,1.117298e-01
3.526000e+01,1.077918e-01
3.527000e+01,1.038375e-01
3.528000e+01,9.986753e-02
3.529000e+01,9.588267e-02
3.530000e+01,9.188355e-02
3.531000e+01,8.787085e-02
3.532000e+01,8.384524e-02
3.533000e+01,7.980739e-02
3.534000e+01,7.575797e-02
3.535000e+01,7.169764e-02
3.536000e+01,6.762706e-02
3.537000e+01,6.354691e-02
3.538000e+01,5.945782e-02
3.539000e+01,5.536045e-02
3.540000e+01,5.125545e-02
3.541000e+01,4.714347e-02
3.542000e+01,4.302513e-02
3.543000e+01,3.890109e-02
3.544000e+01,3.477196e-02
3.545000e+01,3.063840e-02
3.546000e+01,2.650102e-02
3.547000e+01,2.236046e-02
3.548000e+01,1.821734e-02
3.549000e+01,1.407231e-02
3.550000e+01,9.925995e-03
3.551000e+01,5.779027e-03
3.552000e+01,1.632048e-03
3.553000e+01,-2.514300e-03
3.554000e+01,-6.659372e-03
3.555000e+01,-1.080252e-02
3.556000e+01,-1.494308e-02
3.557000e+01,-1.908040e-02
3.558000e+01,-2.321382e-02
3.559000e+01,-2.734267e-02
3.560000e+01,-3.146628e-02
3.561000e+01,-3.558397e-02
3.562000e+01,-3.969507e-02
3.563000e+01,-4.379889e-02
3.564000e+01,-4.789475e-02
3.565000e+01,-5.198198e-02
3.566000e+01,-5.605989e-02
3.567000e+01,-6.012779e-02
3.568000e+01,-6.418501e-02
3.569000e+01,-6.823088e-02
3.570000e+01,-7.226471e-02
3.571000e+01,-7.628585e-02
3.572000e+01,-8.029362e-02
3.573000e+01,-8.428738e-02
3.574000e+01,-8.826647e-02
3.575000e+01,-9.223025e-02
3.576000e+01,-9.617809e-02
3.577000e+01,-1.001093e-01
3.578000e+01,-1.040234e-01
3.579000e+01,-1.079197e-01
3.580000e+01,-1.117975e-01
3.581000e+01,-1.156564e-01
3.582000e+01,-1.194956e-01
3.583000e+01,-1.233146e-01
3.584000e+01,-1.271129e-01
3.585000e+01,-1.308899e-01
3.586000e+01,-1.346449e-01
3.587000e+01,-1.383775e-01
3.588000e+01,-1.420870e-01
3.589000e+01,-1.457729e-01
3.590000e+01,-1.494347e-01
3.591000e+01,-1.530718e-01
3.592000e+01,-1.566837e-01
3.593000e+01,-1.602697e-01
3.594000e+01,-1.638293e-01
3.595000e+01,-1.673620e-01
3.596000e+01,-1.708673e-01
3.597000e+01,-1.743445e-01
3.598000e+01,-1.777931e-01
3.599000e+01,-1.812126e-01
36,-1.846023e-01
3.601000e+01,-1.879618e-01
3.602000e+01,-1.912906e-01
3.603000e+01,-1.945879e-01
3.604000e+01,-1.978534e-01
3.605000e+01,-2.010864e-01
3.606000e+01,-2.042864e-01
3.607000e+01,-2.074529e-01
3.608000e+01,-2.105854e-01
3.609000e+01,-2.136833e-01
3.610000e+01,-2.167462e-01
3.611000e+01,-2.197734e-01
3.612000e+01,-2.227646e-01
3.613000e+01,-2.257193e-01
3.614000e+01,-2.286369e-01
3.615000e+01,-2.315170e-01
3.616000e+01,-2.343592e-01
3.617000e+01,-2.371630e-01
3.618000e+01,-2.399280e-01
3.619000e+01,-2.426538e-01
3.620000e+01,-2.453399e-01
3.621000e+01,-2.479859e-01
3.622000e+01,-2.505916e-01
3.623000e+01,-2.531564e-01
3.624000e+01,-2.556800e-01
3.625000e+01,-2.581621e-01
3.626000e+01,-2.606022e-01
3.627000e+01,-2.630001e-01
3.628000e+01,-2.653554e-01
3.629000e+01,-2.676678e-01
3.630000e+01,-2.699368e-01
3.631000e+01,-2.721622e-01
3.632000e+01,-2.743437e-01
3.633000e+01,-2.764809e-01
3.634000e+01,-2.785736e-01
3.635000e+01,-2.806213e-01
3.636000e+01,-2.826237e-01
3.637000e+01,-2.845806e-01
3.638000e+01,-2.864917e-01
3.639000e+01,-2.883566e-01
