t1r,d1r
4.317000e+01,1.968826e-01
4.318000e+01,1.879980e-01
4.319000e+01,1.791134e-01
4.320000e+01,1.702288e-01
4.321000e+01,1.610650e-01
4.322000e+01,1.507842e-01
4.323000e+01,1.405035e-01
4.324000e+01,1.302228e-01
4.325000e+01,1.199420e-01
4.326000e+01,1.096613e-01
4.327000e+01,1.034554e-01
4.328000e+01,9.996621e-02
4.329000e+01,9.647699e-02
4.330000e+01,9.298777e-02
4.331000e+01,8.949855e-02
4.332000e+01,8.531148e-02
4.333000e+01,7.484381e-02
4.334000e+01,6.437615e-02
4.335000e+01,5.390848e-02
4.336000e+01,4.344082e-02
4.337000e+01,3.297315e-02
4.338000e+01,2.355225e-02
4.339000e+01,1.482919e-02
4.340000e+01,6.106139e-03
4.341000e+01,-2.616917e-03
4.342000e+01,-1.133997e-02
4.343000e+01,-1.970476e-02
4.344000e+01,-2.484513e-02
4.345000e+01,-2.998550e-02
4.346000e+01,-3.512587e-02
4.347000e+01,-4.026625e-02
4.348000e+01,-4.540662e-02
4.349000e+01,-5.128555e-02
4.350000e+01,-5.790304e-02
4.351000e+01,-6.452053e-02
4.352000e+01,-7.113802e-02
4.353000e+01,-7.775551e-02
4.354000e+01,-8.437300e-02
4.355000e+01,-9.214855e-02
4.356000e+01,-1.004204e-01
4.357000e+01,-1.086923e-01
4.358000e+01,-1.169641e-01
4.359000e+01,-1.252360e-01
4.360000e+01,-1.335079e-01
4.361000e+01,-1.389614e-01
4.362000e+01,-1.441018e-01
4.363000e+01,-1.492421e-01
4.364000e+01,-1.543825e-01
4.365000e+01,-1.595229e-01
4.366000e+01,-1.651064e-01
4.367000e+01,-1.717239e-01
4.368000e+01,-1.783414e-01
4.369000e+01,-1.849589e-01
4.370000e+01,-1.915763e-01
4.371000e+01,-1.981938e-01
4.372000e+01,-2.059449e-01
4.373000e+01,-2.148295e-01
4.374000e+01,-2.237141e-01
4.375000e+01,-2.325987e-01
4.376000e+01,-2.414832e-01
4.377000e+01,-2.498161e-01
4.378000e+01,-2.531829e-01
4.379000e+01,-2.565496e-01
4.380000e+01,-2.599164e-01
4.381000e+01,-2.632832e-01
4.382000e+01,-2.666500e-01
4.383000e+01,-2.714615e-01
4.384000e+01,-2.784399e-01
4.385000e+01,-2.854184e-01
4.386000e+01,-2.923968e-01
4.387000e+01,-2.993753e-01
4.388000e+01,-3.063537e-01
4.389000e+01,-3.149023e-01
4.390000e+01,-3.236254e-01
4.391000e+01,-3.323484e-01
4.392000e+01,-3.410715e-01
4.393000e+01,-3.497945e-01
4.394000e+01,-3.563991e-01
4.395000e+01,-3.598260e-01
4.396000e+01,-3.632529e-01
4.397000e+01,-3.666799e-01
4.398000e+01,-3.701068e-01
4.399000e+01,-3.735337e-01
44,-3.797021e-01
